SpanID: cda87f8c3e8735d6, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693817092899000, SpanDuration: 202.767ms
----SpanID: 2809317aeea55677, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081486000, SpanDuration: 14.0ms
------SpanID: b82cfa61a1b65264, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081488000, SpanDuration: 10.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081491000, SpanDuration: 6.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081493000, SpanDuration: 3.0ms
------SpanID: b82cfa61a1b65264, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081489000, SpanDuration: 9.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081491000, SpanDuration: 6.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081493000, SpanDuration: 3.0ms
----SpanID: 2809317aeea55677, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081487000, SpanDuration: 12.0ms
------SpanID: b82cfa61a1b65264, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081488000, SpanDuration: 10.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081491000, SpanDuration: 6.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081493000, SpanDuration: 3.0ms
------SpanID: b82cfa61a1b65264, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081489000, SpanDuration: 9.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081491000, SpanDuration: 6.0ms
--------SpanID: 673c4acd2f0b46ac, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081493000, SpanDuration: 3.0ms
----SpanID: a3725b89b9dd3c6e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081501000, SpanDuration: 17.0ms
------SpanID: 4b573e2a015b4b5e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081504000, SpanDuration: 12.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081509000, SpanDuration: 5.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081511000, SpanDuration: 3.0ms
------SpanID: 4b573e2a015b4b5e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081507000, SpanDuration: 8.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081509000, SpanDuration: 5.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081511000, SpanDuration: 3.0ms
----SpanID: a3725b89b9dd3c6e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081503000, SpanDuration: 14.0ms
------SpanID: 4b573e2a015b4b5e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081504000, SpanDuration: 12.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081509000, SpanDuration: 5.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081511000, SpanDuration: 3.0ms
------SpanID: 4b573e2a015b4b5e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081507000, SpanDuration: 8.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081509000, SpanDuration: 5.0ms
--------SpanID: dbf48143d14589c9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081511000, SpanDuration: 3.0ms
----SpanID: a598f569126b0f61, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081519000, SpanDuration: 17.0ms
------SpanID: 15b3c464c73859d2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081523000, SpanDuration: 10.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081527000, SpanDuration: 5.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081529000, SpanDuration: 3.0ms
------SpanID: 15b3c464c73859d2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081526000, SpanDuration: 8.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081527000, SpanDuration: 5.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081529000, SpanDuration: 3.0ms
----SpanID: a598f569126b0f61, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081522000, SpanDuration: 13.0ms
------SpanID: 15b3c464c73859d2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081523000, SpanDuration: 10.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081527000, SpanDuration: 5.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081529000, SpanDuration: 3.0ms
------SpanID: 15b3c464c73859d2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081526000, SpanDuration: 8.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081527000, SpanDuration: 5.0ms
--------SpanID: 7feca352b68d03ec, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081529000, SpanDuration: 3.0ms
----SpanID: de5d97dcd1e87b66, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081537000, SpanDuration: 16.0ms
------SpanID: 2ab1b12387e6a39c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081540000, SpanDuration: 12.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081544000, SpanDuration: 6.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081546000, SpanDuration: 3.0ms
------SpanID: 2ab1b12387e6a39c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081543000, SpanDuration: 8.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081544000, SpanDuration: 6.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081546000, SpanDuration: 3.0ms
----SpanID: de5d97dcd1e87b66, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081539000, SpanDuration: 14.0ms
------SpanID: 2ab1b12387e6a39c, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081540000, SpanDuration: 12.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081544000, SpanDuration: 6.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081546000, SpanDuration: 3.0ms
------SpanID: 2ab1b12387e6a39c, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081543000, SpanDuration: 8.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081544000, SpanDuration: 6.0ms
--------SpanID: 95a070a3541051a6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081546000, SpanDuration: 3.0ms
----SpanID: 125cfb15b9f3993b, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693817081554000, SpanDuration: 52.0ms
------SpanID: ee09283358745c4f, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081560000, SpanDuration: 13.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081565000, SpanDuration: 5.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081566000, SpanDuration: 4.0ms
------SpanID: ee09283358745c4f, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081562000, SpanDuration: 10.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081565000, SpanDuration: 5.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081566000, SpanDuration: 4.0ms
------SpanID: c95d821976386150, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081574000, SpanDuration: 6.0ms
------SpanID: c95d821976386150, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081575000, SpanDuration: 5.0ms
------SpanID: e36416d2af23eff5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081581000, SpanDuration: 13.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081586000, SpanDuration: 6.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081587000, SpanDuration: 4.0ms
------SpanID: e36416d2af23eff5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081582000, SpanDuration: 12.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081586000, SpanDuration: 6.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081587000, SpanDuration: 4.0ms
------SpanID: bd39ff541b28ac89, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693817081595000, SpanDuration: 8.0ms
------SpanID: bd39ff541b28ac89, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693817081597000, SpanDuration: 6.0ms
----SpanID: 125cfb15b9f3993b, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693817081557000, SpanDuration: 48.0ms
------SpanID: ee09283358745c4f, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081560000, SpanDuration: 13.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081565000, SpanDuration: 5.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081566000, SpanDuration: 4.0ms
------SpanID: ee09283358745c4f, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081562000, SpanDuration: 10.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081565000, SpanDuration: 5.0ms
--------SpanID: 4f949345e5293ac4, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081566000, SpanDuration: 4.0ms
------SpanID: c95d821976386150, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081574000, SpanDuration: 6.0ms
------SpanID: c95d821976386150, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081575000, SpanDuration: 5.0ms
------SpanID: e36416d2af23eff5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081581000, SpanDuration: 13.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081586000, SpanDuration: 6.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081587000, SpanDuration: 4.0ms
------SpanID: e36416d2af23eff5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081582000, SpanDuration: 12.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081586000, SpanDuration: 6.0ms
--------SpanID: f100595a71170e62, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081587000, SpanDuration: 4.0ms
------SpanID: bd39ff541b28ac89, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693817081595000, SpanDuration: 8.0ms
------SpanID: bd39ff541b28ac89, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693817081597000, SpanDuration: 6.0ms
----SpanID: 48859dd52b1984ec, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081607000, SpanDuration: 16.0ms
------SpanID: fa86df8bf7ec0431, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081610000, SpanDuration: 11.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081614000, SpanDuration: 5.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081616000, SpanDuration: 3.0ms
------SpanID: fa86df8bf7ec0431, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081612000, SpanDuration: 9.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081614000, SpanDuration: 5.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081616000, SpanDuration: 3.0ms
----SpanID: 48859dd52b1984ec, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081609000, SpanDuration: 13.0ms
------SpanID: fa86df8bf7ec0431, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081610000, SpanDuration: 11.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081614000, SpanDuration: 5.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081616000, SpanDuration: 3.0ms
------SpanID: fa86df8bf7ec0431, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081612000, SpanDuration: 9.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081614000, SpanDuration: 5.0ms
--------SpanID: a05fbb886cb32cca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081616000, SpanDuration: 3.0ms
----SpanID: de3bf9e9a766ff59, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081624000, SpanDuration: 17.0ms
------SpanID: 06f6a810f5b438c4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081628000, SpanDuration: 11.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081632000, SpanDuration: 5.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081635000, SpanDuration: 3.0ms
------SpanID: 06f6a810f5b438c4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081631000, SpanDuration: 8.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081632000, SpanDuration: 5.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081635000, SpanDuration: 3.0ms
----SpanID: de3bf9e9a766ff59, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693817081626000, SpanDuration: 14.0ms
------SpanID: 06f6a810f5b438c4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693817081628000, SpanDuration: 11.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081632000, SpanDuration: 5.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081635000, SpanDuration: 3.0ms
------SpanID: 06f6a810f5b438c4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693817081631000, SpanDuration: 8.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081632000, SpanDuration: 5.0ms
--------SpanID: 634044b489608008, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081635000, SpanDuration: 3.0ms
----SpanID: acdf33402e5a2461, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693817081642000, SpanDuration: 56.0ms
------SpanID: 42b49e9f1eb4e63b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081647000, SpanDuration: 13.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081652000, SpanDuration: 6.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081653000, SpanDuration: 4.0ms
------SpanID: 42b49e9f1eb4e63b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081648000, SpanDuration: 12.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081652000, SpanDuration: 6.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081653000, SpanDuration: 4.0ms
------SpanID: af2bf32127374cab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081661000, SpanDuration: 9.0ms
------SpanID: af2bf32127374cab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081663000, SpanDuration: 6.0ms
------SpanID: f1af3b6b9d5818e5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081670000, SpanDuration: 16.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081675000, SpanDuration: 9.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081678000, SpanDuration: 6.0ms
------SpanID: f1af3b6b9d5818e5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081672000, SpanDuration: 14.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081675000, SpanDuration: 9.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081678000, SpanDuration: 6.0ms
------SpanID: 67f814b41080a670, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693817081687000, SpanDuration: 8.0ms
------SpanID: 67f814b41080a670, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693817081690000, SpanDuration: 5.0ms
----SpanID: acdf33402e5a2461, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693817081644000, SpanDuration: 53.0ms
------SpanID: 42b49e9f1eb4e63b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081647000, SpanDuration: 13.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081652000, SpanDuration: 6.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081653000, SpanDuration: 4.0ms
------SpanID: 42b49e9f1eb4e63b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081648000, SpanDuration: 12.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081652000, SpanDuration: 6.0ms
--------SpanID: a0e7410141132b95, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081653000, SpanDuration: 4.0ms
------SpanID: af2bf32127374cab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693817081661000, SpanDuration: 9.0ms
------SpanID: af2bf32127374cab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693817081663000, SpanDuration: 6.0ms
------SpanID: f1af3b6b9d5818e5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693817081670000, SpanDuration: 16.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081675000, SpanDuration: 9.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081678000, SpanDuration: 6.0ms
------SpanID: f1af3b6b9d5818e5, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693817081672000, SpanDuration: 14.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081675000, SpanDuration: 9.0ms
--------SpanID: 5d712529893ababf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081678000, SpanDuration: 6.0ms
------SpanID: 67f814b41080a670, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693817081687000, SpanDuration: 8.0ms
------SpanID: 67f814b41080a670, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693817081690000, SpanDuration: 5.0ms
----SpanID: 75790b3b67207394, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081699000, SpanDuration: 7.0ms
----SpanID: 75790b3b67207394, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081701000, SpanDuration: 4.0ms
--SpanID: e43272d4884cef15, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081714000, SpanDuration: 6.0ms
--SpanID: e43272d4884cef15, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081716000, SpanDuration: 2.0ms
--SpanID: 7bfc93c1072a3c61, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081721000, SpanDuration: 5.0ms
--SpanID: 7bfc93c1072a3c61, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081724000, SpanDuration: 2.0ms
--SpanID: cf8c42a0a3133352, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693817081738000, SpanDuration: 69.0ms
----SpanID: 20d33a4722098dfd, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693817081741000, SpanDuration: 63.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081745000, SpanDuration: 6.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081747000, SpanDuration: 3.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081751000, SpanDuration: 5.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081754000, SpanDuration: 2.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081758000, SpanDuration: 6.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081759000, SpanDuration: 4.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081765000, SpanDuration: 5.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081766000, SpanDuration: 4.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693817081771000, SpanDuration: 9.0ms
------SpanID: a94695fd3cdad6ae, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693817081773000, SpanDuration: 7.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081781000, SpanDuration: 5.0ms
------SpanID: 429cc6c70d77e635, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081783000, SpanDuration: 3.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693817081787000, SpanDuration: 15.0ms
------SpanID: fe8055d225563663, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693817081791000, SpanDuration: 10.0ms
----SpanID: 20d33a4722098dfd, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693817081743000, SpanDuration: 60.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081745000, SpanDuration: 6.0ms
------SpanID: 8631cc8d7cd45c5c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081747000, SpanDuration: 3.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693817081751000, SpanDuration: 5.0ms
------SpanID: 341243d48fc40a82, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693817081754000, SpanDuration: 2.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693817081758000, SpanDuration: 6.0ms
------SpanID: a4e8ced69d17a2cf, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693817081759000, SpanDuration: 4.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693817081765000, SpanDuration: 5.0ms
------SpanID: 952559338ff3e01c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693817081766000, SpanDuration: 4.0ms
