SpanID: 2b91be61014f2fa1, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693819223415000, SpanDuration: 220.989ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212220000, SpanDuration: 4.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212221000, SpanDuration: 3.0ms
----SpanID: fe15fb46211140db, SpanName: https:/orderother/calculate, SpanKind: CLIENT, Timestamp:1693819212231000, SpanDuration: 11.0ms
----SpanID: fe15fb46211140db, SpanName: https:/orderother/calculate, SpanKind: SERVER, Timestamp:1693819212234000, SpanDuration: 5.0ms
----SpanID: 34d9a076b0b39649, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212243000, SpanDuration: 18.0ms
------SpanID: 8cbd01e3174e098e, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212246000, SpanDuration: 11.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212249000, SpanDuration: 6.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212251000, SpanDuration: 3.0ms
------SpanID: 8cbd01e3174e098e, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212248000, SpanDuration: 8.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212249000, SpanDuration: 6.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212251000, SpanDuration: 3.0ms
----SpanID: 34d9a076b0b39649, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212244000, SpanDuration: 14.0ms
------SpanID: 8cbd01e3174e098e, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212246000, SpanDuration: 11.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212249000, SpanDuration: 6.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212251000, SpanDuration: 3.0ms
------SpanID: 8cbd01e3174e098e, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212248000, SpanDuration: 8.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212249000, SpanDuration: 6.0ms
--------SpanID: c531fd39b0287837, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212251000, SpanDuration: 3.0ms
----SpanID: e6368b3705fc4b70, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212262000, SpanDuration: 18.0ms
------SpanID: 6a34786a37b0caa1, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212265000, SpanDuration: 13.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212269000, SpanDuration: 7.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212271000, SpanDuration: 4.0ms
------SpanID: 6a34786a37b0caa1, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212268000, SpanDuration: 9.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212269000, SpanDuration: 7.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212271000, SpanDuration: 4.0ms
----SpanID: e6368b3705fc4b70, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212263000, SpanDuration: 16.0ms
------SpanID: 6a34786a37b0caa1, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212265000, SpanDuration: 13.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212269000, SpanDuration: 7.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212271000, SpanDuration: 4.0ms
------SpanID: 6a34786a37b0caa1, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212268000, SpanDuration: 9.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212269000, SpanDuration: 7.0ms
--------SpanID: e4aa4a18bec540f9, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212271000, SpanDuration: 4.0ms
----SpanID: 20f9a3ca1fa2ff76, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212281000, SpanDuration: 17.0ms
------SpanID: bcf9700bcda47cc8, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212284000, SpanDuration: 12.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212288000, SpanDuration: 6.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212290000, SpanDuration: 3.0ms
------SpanID: bcf9700bcda47cc8, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212286000, SpanDuration: 9.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212288000, SpanDuration: 6.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212290000, SpanDuration: 3.0ms
----SpanID: 20f9a3ca1fa2ff76, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212282000, SpanDuration: 15.0ms
------SpanID: bcf9700bcda47cc8, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212284000, SpanDuration: 12.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212288000, SpanDuration: 6.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212290000, SpanDuration: 3.0ms
------SpanID: bcf9700bcda47cc8, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212286000, SpanDuration: 9.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212288000, SpanDuration: 6.0ms
--------SpanID: 3462617050c3ad61, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212290000, SpanDuration: 3.0ms
----SpanID: ef673377a72d3be7, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212299000, SpanDuration: 19.0ms
------SpanID: 2315c96aa1387130, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212302000, SpanDuration: 13.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212307000, SpanDuration: 5.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212308000, SpanDuration: 3.0ms
------SpanID: 2315c96aa1387130, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212304000, SpanDuration: 10.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212307000, SpanDuration: 5.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212308000, SpanDuration: 3.0ms
----SpanID: ef673377a72d3be7, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212300000, SpanDuration: 16.0ms
------SpanID: 2315c96aa1387130, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212302000, SpanDuration: 13.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212307000, SpanDuration: 5.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212308000, SpanDuration: 3.0ms
------SpanID: 2315c96aa1387130, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212304000, SpanDuration: 10.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212307000, SpanDuration: 5.0ms
--------SpanID: f97589e623435662, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212308000, SpanDuration: 3.0ms
----SpanID: 118216e0e7ad03ea, SpanName: https:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693819212318000, SpanDuration: 73.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212326000, SpanDuration: 18.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212329000, SpanDuration: 13.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212345000, SpanDuration: 9.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212348000, SpanDuration: 5.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212355000, SpanDuration: 17.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212356000, SpanDuration: 15.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212373000, SpanDuration: 13.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212377000, SpanDuration: 7.0ms
----SpanID: 118216e0e7ad03ea, SpanName: https:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693819212322000, SpanDuration: 66.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212326000, SpanDuration: 18.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212329000, SpanDuration: 13.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212345000, SpanDuration: 9.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212348000, SpanDuration: 5.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212355000, SpanDuration: 17.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212356000, SpanDuration: 15.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212373000, SpanDuration: 13.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212377000, SpanDuration: 7.0ms
----SpanID: 1cb87b08de35607d, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212392000, SpanDuration: 16.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212394000, SpanDuration: 12.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212396000, SpanDuration: 9.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
----SpanID: 1cb87b08de35607d, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212393000, SpanDuration: 14.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212394000, SpanDuration: 12.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212396000, SpanDuration: 9.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
----SpanID: d005eb1f3baab1af, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212409000, SpanDuration: 19.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212412000, SpanDuration: 14.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212414000, SpanDuration: 11.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
----SpanID: d005eb1f3baab1af, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212410000, SpanDuration: 17.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212412000, SpanDuration: 14.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212414000, SpanDuration: 11.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
----SpanID: a9ec73f84359fe81, SpanName: https:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693819212429000, SpanDuration: 52.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212433000, SpanDuration: 14.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212435000, SpanDuration: 11.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212448000, SpanDuration: 8.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212450000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212457000, SpanDuration: 14.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212458000, SpanDuration: 11.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212471000, SpanDuration: 8.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212474000, SpanDuration: 4.0ms
----SpanID: a9ec73f84359fe81, SpanName: https:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693819212430000, SpanDuration: 50.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212433000, SpanDuration: 14.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212435000, SpanDuration: 11.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212448000, SpanDuration: 8.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212450000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212457000, SpanDuration: 14.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212458000, SpanDuration: 11.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212471000, SpanDuration: 8.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212474000, SpanDuration: 4.0ms
----SpanID: 5a276420e02af703, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212482000, SpanDuration: 7.0ms
----SpanID: 5a276420e02af703, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212483000, SpanDuration: 4.0ms
--SpanID: 98fbd1cfa6f8b848, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212497000, SpanDuration: 26.0ms
--SpanID: 98fbd1cfa6f8b848, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212519000, SpanDuration: 3.0ms
--SpanID: 2e90ae14846f3539, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212524000, SpanDuration: 6.0ms
--SpanID: 2e90ae14846f3539, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212525000, SpanDuration: 4.0ms
--SpanID: 5595e6dc1276f9e9, SpanName: https:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693819212536000, SpanDuration: 75.0ms
----SpanID: 9834ab2e14c39b69, SpanName: https:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693819212557000, SpanDuration: 51.0ms
------SpanID: b4a518d9a5ffb44b, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212560000, SpanDuration: 5.0ms
------SpanID: b4a518d9a5ffb44b, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212561000, SpanDuration: 3.0ms
------SpanID: e88a34c01ab24019, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212566000, SpanDuration: 5.0ms
------SpanID: e88a34c01ab24019, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212567000, SpanDuration: 3.0ms
------SpanID: 4a9d8721a210a65e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212571000, SpanDuration: 7.0ms
------SpanID: 4a9d8721a210a65e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212573000, SpanDuration: 4.0ms
------SpanID: ac7e85ed990290de, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212579000, SpanDuration: 7.0ms
------SpanID: ac7e85ed990290de, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212580000, SpanDuration: 5.0ms
------SpanID: 02bbc26baf637186, SpanName: https:/price/query, SpanKind: CLIENT, Timestamp:1693819212587000, SpanDuration: 7.0ms
------SpanID: 02bbc26baf637186, SpanName: https:/price/query, SpanKind: SERVER, Timestamp:1693819212588000, SpanDuration: 5.0ms
------SpanID: 35411c308a58fc37, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212595000, SpanDuration: 5.0ms
------SpanID: 35411c308a58fc37, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212596000, SpanDuration: 4.0ms
------SpanID: 80e401a567b8e0ac, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212601000, SpanDuration: 4.0ms
------SpanID: 80e401a567b8e0ac, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212602000, SpanDuration: 3.0ms
----SpanID: 9834ab2e14c39b69, SpanName: https:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693819212558000, SpanDuration: 49.0ms
------SpanID: b4a518d9a5ffb44b, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212560000, SpanDuration: 5.0ms
------SpanID: b4a518d9a5ffb44b, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212561000, SpanDuration: 3.0ms
------SpanID: e88a34c01ab24019, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212566000, SpanDuration: 5.0ms
