SpanID: b1eee77e2005241a, SpanName: http:/preserveother, SpanKind: SERVER, Timestamp:1694156646987000, SpanDuration: 2277.328ms
------SpanID: 186daa604ba23c84, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647760000, SpanDuration: 8.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647762000, SpanDuration: 5.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647764000, SpanDuration: 3.0ms
----SpanID: 40c7f1bb78172273, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647755000, SpanDuration: 15.0ms
------SpanID: 186daa604ba23c84, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647757000, SpanDuration: 12.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647762000, SpanDuration: 5.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647764000, SpanDuration: 3.0ms
------SpanID: 186daa604ba23c84, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647760000, SpanDuration: 8.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647762000, SpanDuration: 5.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647764000, SpanDuration: 3.0ms
----SpanID: 7d3797c50f854d5e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647771000, SpanDuration: 17.0ms
------SpanID: a477542b56751243, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647775000, SpanDuration: 11.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647778000, SpanDuration: 6.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647780000, SpanDuration: 3.0ms
------SpanID: a477542b56751243, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647777000, SpanDuration: 8.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647778000, SpanDuration: 6.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647780000, SpanDuration: 3.0ms
----SpanID: 7d3797c50f854d5e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647773000, SpanDuration: 14.0ms
------SpanID: a477542b56751243, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647775000, SpanDuration: 11.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647778000, SpanDuration: 6.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647780000, SpanDuration: 3.0ms
------SpanID: a477542b56751243, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647777000, SpanDuration: 8.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647778000, SpanDuration: 6.0ms
--------SpanID: 4311ecc625a43c72, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647780000, SpanDuration: 3.0ms
----SpanID: 24f3888359dc45e9, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647789000, SpanDuration: 16.0ms
------SpanID: bf0c6605eff766d3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647792000, SpanDuration: 11.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647796000, SpanDuration: 6.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647798000, SpanDuration: 3.0ms
------SpanID: bf0c6605eff766d3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647794000, SpanDuration: 9.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647796000, SpanDuration: 6.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647798000, SpanDuration: 3.0ms
----SpanID: 24f3888359dc45e9, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647791000, SpanDuration: 13.0ms
------SpanID: bf0c6605eff766d3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647792000, SpanDuration: 11.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647796000, SpanDuration: 6.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647798000, SpanDuration: 3.0ms
------SpanID: bf0c6605eff766d3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647794000, SpanDuration: 9.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647796000, SpanDuration: 6.0ms
--------SpanID: 9f1fafd51590fd6a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647798000, SpanDuration: 3.0ms
----SpanID: b5c415c23d77346a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647805000, SpanDuration: 16.0ms
------SpanID: 16478a55317c2f6a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647809000, SpanDuration: 10.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647812000, SpanDuration: 6.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647814000, SpanDuration: 3.0ms
------SpanID: 16478a55317c2f6a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647811000, SpanDuration: 8.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647812000, SpanDuration: 6.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647814000, SpanDuration: 3.0ms
----SpanID: b5c415c23d77346a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647807000, SpanDuration: 13.0ms
------SpanID: 16478a55317c2f6a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647809000, SpanDuration: 10.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647812000, SpanDuration: 6.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647814000, SpanDuration: 3.0ms
------SpanID: 16478a55317c2f6a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647811000, SpanDuration: 8.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647812000, SpanDuration: 6.0ms
--------SpanID: 2fa1c941cacbe2c0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647814000, SpanDuration: 3.0ms
----SpanID: 61e17d266463e48b, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694156647822000, SpanDuration: 57.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647829000, SpanDuration: 14.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647830000, SpanDuration: 12.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647844000, SpanDuration: 6.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647846000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647851000, SpanDuration: 14.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647852000, SpanDuration: 13.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647866000, SpanDuration: 10.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647868000, SpanDuration: 7.0ms
----SpanID: 61e17d266463e48b, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694156647825000, SpanDuration: 53.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647829000, SpanDuration: 14.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647830000, SpanDuration: 12.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647844000, SpanDuration: 6.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647846000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647851000, SpanDuration: 14.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647852000, SpanDuration: 13.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647866000, SpanDuration: 10.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647868000, SpanDuration: 7.0ms
----SpanID: b8e5d36b0f3c5f63, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647880000, SpanDuration: 16.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647884000, SpanDuration: 11.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647886000, SpanDuration: 8.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
----SpanID: b8e5d36b0f3c5f63, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647882000, SpanDuration: 14.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647884000, SpanDuration: 11.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647886000, SpanDuration: 8.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
----SpanID: e5915010de897f08, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647897000, SpanDuration: 16.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647900000, SpanDuration: 11.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647903000, SpanDuration: 8.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
----SpanID: e5915010de897f08, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647899000, SpanDuration: 13.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647900000, SpanDuration: 11.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647903000, SpanDuration: 8.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
----SpanID: 31f7cb8e46f7a8c5, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694156647913000, SpanDuration: 79.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647918000, SpanDuration: 15.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647920000, SpanDuration: 12.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647935000, SpanDuration: 7.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647936000, SpanDuration: 6.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647944000, SpanDuration: 28.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647945000, SpanDuration: 25.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647974000, SpanDuration: 16.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647977000, SpanDuration: 12.0ms
----SpanID: 31f7cb8e46f7a8c5, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694156647916000, SpanDuration: 75.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647918000, SpanDuration: 15.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647920000, SpanDuration: 12.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647935000, SpanDuration: 7.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647936000, SpanDuration: 6.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647944000, SpanDuration: 28.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647945000, SpanDuration: 25.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647974000, SpanDuration: 16.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647977000, SpanDuration: 12.0ms
----SpanID: 8ddb2ecd865d2b44, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647994000, SpanDuration: 23.0ms
----SpanID: 8ddb2ecd865d2b44, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647996000, SpanDuration: 20.0ms
--SpanID: 1d8573206cae42ee, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156648029000, SpanDuration: 20.0ms
--SpanID: 1d8573206cae42ee, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156648035000, SpanDuration: 12.0ms
--SpanID: ff99ae37401c340b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156648050000, SpanDuration: 11.0ms
--SpanID: ff99ae37401c340b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156648054000, SpanDuration: 7.0ms
--SpanID: 8d2f1e58250cdb98, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694156648080000, SpanDuration: 99.0ms
----SpanID: f306c50310bc97a3, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694156648084000, SpanDuration: 92.0ms
------SpanID: 04b85917cfc86ce0, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156648091000, SpanDuration: 7.0ms
------SpanID: 04b85917cfc86ce0, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156648095000, SpanDuration: 3.0ms
------SpanID: dbb07e2da24568b7, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156648100000, SpanDuration: 11.0ms
------SpanID: dbb07e2da24568b7, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156648104000, SpanDuration: 5.0ms
------SpanID: 25dc6331ce615876, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156648112000, SpanDuration: 11.0ms
------SpanID: 25dc6331ce615876, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156648114000, SpanDuration: 7.0ms
------SpanID: d1f1857cd9a83820, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156648124000, SpanDuration: 8.0ms
------SpanID: d1f1857cd9a83820, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156648126000, SpanDuration: 5.0ms
------SpanID: 759e518ebaa424ce, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156648139000, SpanDuration: 19.0ms
------SpanID: 759e518ebaa424ce, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156648150000, SpanDuration: 8.0ms
------SpanID: 6450238257653ca7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156648160000, SpanDuration: 6.0ms
------SpanID: 6450238257653ca7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156648162000, SpanDuration: 3.0ms
------SpanID: 28ea439ac4c81814, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156648167000, SpanDuration: 7.0ms
------SpanID: 28ea439ac4c81814, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156648169000, SpanDuration: 4.0ms
----SpanID: f306c50310bc97a3, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694156648088000, SpanDuration: 87.0ms
------SpanID: 04b85917cfc86ce0, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156648091000, SpanDuration: 7.0ms
------SpanID: 04b85917cfc86ce0, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156648095000, SpanDuration: 3.0ms
------SpanID: dbb07e2da24568b7, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156648100000, SpanDuration: 11.0ms
------SpanID: dbb07e2da24568b7, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156648104000, SpanDuration: 5.0ms
------SpanID: 25dc6331ce615876, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156648112000, SpanDuration: 11.0ms
------SpanID: 25dc6331ce615876, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156648114000, SpanDuration: 7.0ms
------SpanID: d1f1857cd9a83820, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156648124000, SpanDuration: 8.0ms
------SpanID: d1f1857cd9a83820, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156648126000, SpanDuration: 5.0ms
------SpanID: 759e518ebaa424ce, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156648139000, SpanDuration: 19.0ms
------SpanID: 759e518ebaa424ce, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156648150000, SpanDuration: 8.0ms
------SpanID: 6450238257653ca7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156648160000, SpanDuration: 6.0ms
