SpanID: 636384c770a57cca, SpanName: http:/preserveother, SpanKind: SERVER, Timestamp:1694154349848000, SpanDuration: 2580.051ms
------SpanID: 4f34b399e07aeaea, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350621000, SpanDuration: 8.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350622000, SpanDuration: 6.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350625000, SpanDuration: 3.0ms
----SpanID: be6db4568f882777, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350617000, SpanDuration: 14.0ms
------SpanID: 4f34b399e07aeaea, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350620000, SpanDuration: 9.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350622000, SpanDuration: 6.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350625000, SpanDuration: 3.0ms
------SpanID: 4f34b399e07aeaea, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350621000, SpanDuration: 8.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350622000, SpanDuration: 6.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350625000, SpanDuration: 3.0ms
----SpanID: 649b3f59041cffdf, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350632000, SpanDuration: 17.0ms
------SpanID: da78d4cf0ddb307b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350635000, SpanDuration: 13.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350640000, SpanDuration: 6.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350642000, SpanDuration: 4.0ms
------SpanID: da78d4cf0ddb307b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350638000, SpanDuration: 9.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350640000, SpanDuration: 6.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350642000, SpanDuration: 4.0ms
----SpanID: 649b3f59041cffdf, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350634000, SpanDuration: 15.0ms
------SpanID: da78d4cf0ddb307b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350635000, SpanDuration: 13.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350640000, SpanDuration: 6.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350642000, SpanDuration: 4.0ms
------SpanID: da78d4cf0ddb307b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350638000, SpanDuration: 9.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350640000, SpanDuration: 6.0ms
--------SpanID: b87779f89aa83b24, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350642000, SpanDuration: 4.0ms
----SpanID: 64c10da4a73e1d2f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350650000, SpanDuration: 17.0ms
------SpanID: 763f59046df65956, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350654000, SpanDuration: 12.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350658000, SpanDuration: 5.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350660000, SpanDuration: 3.0ms
------SpanID: 763f59046df65956, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350656000, SpanDuration: 9.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350658000, SpanDuration: 5.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350660000, SpanDuration: 3.0ms
----SpanID: 64c10da4a73e1d2f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350652000, SpanDuration: 15.0ms
------SpanID: 763f59046df65956, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350654000, SpanDuration: 12.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350658000, SpanDuration: 5.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350660000, SpanDuration: 3.0ms
------SpanID: 763f59046df65956, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350656000, SpanDuration: 9.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350658000, SpanDuration: 5.0ms
--------SpanID: 3daea74294c21c37, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350660000, SpanDuration: 3.0ms
----SpanID: 0bba005bd0a26bd4, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350668000, SpanDuration: 18.0ms
------SpanID: 1f1056b314fc89b6, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350672000, SpanDuration: 12.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350676000, SpanDuration: 6.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350679000, SpanDuration: 3.0ms
------SpanID: 1f1056b314fc89b6, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350674000, SpanDuration: 10.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350676000, SpanDuration: 6.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350679000, SpanDuration: 3.0ms
----SpanID: 0bba005bd0a26bd4, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350670000, SpanDuration: 15.0ms
------SpanID: 1f1056b314fc89b6, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350672000, SpanDuration: 12.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350676000, SpanDuration: 6.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350679000, SpanDuration: 3.0ms
------SpanID: 1f1056b314fc89b6, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350674000, SpanDuration: 10.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350676000, SpanDuration: 6.0ms
--------SpanID: f77317b6fbc330a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350679000, SpanDuration: 3.0ms
----SpanID: cc60898b663b553b, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694154350687000, SpanDuration: 58.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350692000, SpanDuration: 13.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350693000, SpanDuration: 11.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350706000, SpanDuration: 7.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350708000, SpanDuration: 4.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350714000, SpanDuration: 17.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350715000, SpanDuration: 15.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350731000, SpanDuration: 10.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350733000, SpanDuration: 7.0ms
----SpanID: cc60898b663b553b, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694154350689000, SpanDuration: 54.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350692000, SpanDuration: 13.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350693000, SpanDuration: 11.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350706000, SpanDuration: 7.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350708000, SpanDuration: 4.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350714000, SpanDuration: 17.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350715000, SpanDuration: 15.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350731000, SpanDuration: 10.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350733000, SpanDuration: 7.0ms
----SpanID: 01b85667c35e63c0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350746000, SpanDuration: 16.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350749000, SpanDuration: 11.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350751000, SpanDuration: 9.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
----SpanID: 01b85667c35e63c0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350748000, SpanDuration: 13.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350749000, SpanDuration: 11.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350751000, SpanDuration: 9.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
----SpanID: 2b2c32f739aee222, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350763000, SpanDuration: 16.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350767000, SpanDuration: 11.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350769000, SpanDuration: 8.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
----SpanID: 2b2c32f739aee222, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350765000, SpanDuration: 14.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350767000, SpanDuration: 11.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350769000, SpanDuration: 8.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
----SpanID: 69533f2e1650592d, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694154350780000, SpanDuration: 53.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350786000, SpanDuration: 12.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350787000, SpanDuration: 10.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350800000, SpanDuration: 6.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350801000, SpanDuration: 4.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350807000, SpanDuration: 12.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350808000, SpanDuration: 11.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350820000, SpanDuration: 9.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350824000, SpanDuration: 6.0ms
----SpanID: 69533f2e1650592d, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694154350783000, SpanDuration: 49.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350786000, SpanDuration: 12.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350787000, SpanDuration: 10.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350800000, SpanDuration: 6.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350801000, SpanDuration: 4.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350807000, SpanDuration: 12.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350808000, SpanDuration: 11.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350820000, SpanDuration: 9.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350824000, SpanDuration: 6.0ms
----SpanID: 36a7bd715e0e0c85, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350834000, SpanDuration: 7.0ms
----SpanID: 36a7bd715e0e0c85, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350835000, SpanDuration: 6.0ms
--SpanID: f515dc8a29752b8d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350854000, SpanDuration: 6.0ms
--SpanID: f515dc8a29752b8d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350856000, SpanDuration: 2.0ms
--SpanID: 09047a67fb345ea8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350861000, SpanDuration: 6.0ms
--SpanID: 09047a67fb345ea8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350864000, SpanDuration: 3.0ms
--SpanID: e63cabce8d673db3, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350874000, SpanDuration: 64.0ms
----SpanID: 4b1dbec30aa654ef, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350878000, SpanDuration: 58.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350882000, SpanDuration: 6.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350885000, SpanDuration: 2.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350889000, SpanDuration: 7.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350891000, SpanDuration: 3.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350897000, SpanDuration: 6.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350898000, SpanDuration: 4.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350904000, SpanDuration: 7.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350905000, SpanDuration: 6.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350912000, SpanDuration: 8.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350914000, SpanDuration: 5.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350921000, SpanDuration: 6.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350923000, SpanDuration: 3.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350928000, SpanDuration: 5.0ms
------SpanID: acaccf020788b47c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350930000, SpanDuration: 3.0ms
----SpanID: 4b1dbec30aa654ef, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154350880000, SpanDuration: 55.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350882000, SpanDuration: 6.0ms
------SpanID: 4fbf7b1889a05fc3, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350885000, SpanDuration: 2.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350889000, SpanDuration: 7.0ms
------SpanID: 1a8791fbdc067b37, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350891000, SpanDuration: 3.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350897000, SpanDuration: 6.0ms
------SpanID: ddf3e94ec9cc034b, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350898000, SpanDuration: 4.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350904000, SpanDuration: 7.0ms
------SpanID: 6c155e9d5ac601ab, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350905000, SpanDuration: 6.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350912000, SpanDuration: 8.0ms
------SpanID: 034d39b997723dd3, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350914000, SpanDuration: 5.0ms
------SpanID: bc909fc0a3422a89, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350921000, SpanDuration: 6.0ms
