SpanID: 9abbf50ef5393fef, SpanName: http:/travelplan/getcheapest, SpanKind: SERVER, Timestamp:1693897380997000, SpanDuration: 10713.892ms
------SpanID: 8ab76c9540688ed4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391594000, SpanDuration: 4.0ms
----SpanID: b84802d1801339b0, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391601000, SpanDuration: 8.0ms
----SpanID: b84802d1801339b0, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391603000, SpanDuration: 5.0ms
--SpanID: 7a85f8f14345f89a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391612000, SpanDuration: 16.0ms
----SpanID: 0bb09cc61f6727db, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391615000, SpanDuration: 11.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391619000, SpanDuration: 5.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391621000, SpanDuration: 3.0ms
----SpanID: 0bb09cc61f6727db, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391617000, SpanDuration: 9.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391619000, SpanDuration: 5.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391621000, SpanDuration: 3.0ms
--SpanID: 7a85f8f14345f89a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897391614000, SpanDuration: 13.0ms
----SpanID: 0bb09cc61f6727db, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391615000, SpanDuration: 11.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391619000, SpanDuration: 5.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391621000, SpanDuration: 3.0ms
----SpanID: 0bb09cc61f6727db, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391617000, SpanDuration: 9.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391619000, SpanDuration: 5.0ms
------SpanID: e7bcec3115e35709, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391621000, SpanDuration: 3.0ms
--SpanID: 41ea49d48fd52a28, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391629000, SpanDuration: 25.0ms
----SpanID: 5bfae84e9df9f481, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391632000, SpanDuration: 20.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391645000, SpanDuration: 5.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391647000, SpanDuration: 3.0ms
----SpanID: 5bfae84e9df9f481, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391635000, SpanDuration: 17.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391645000, SpanDuration: 5.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391647000, SpanDuration: 3.0ms
--SpanID: 41ea49d48fd52a28, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897391631000, SpanDuration: 23.0ms
----SpanID: 5bfae84e9df9f481, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391632000, SpanDuration: 20.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391645000, SpanDuration: 5.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391647000, SpanDuration: 3.0ms
----SpanID: 5bfae84e9df9f481, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391635000, SpanDuration: 17.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391645000, SpanDuration: 5.0ms
------SpanID: 9fcc6069a9d16e45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391647000, SpanDuration: 3.0ms
--SpanID: 10a91963a0e17eae, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693897391655000, SpanDuration: 52.0ms
----SpanID: 022152cd3610979e, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391661000, SpanDuration: 11.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391665000, SpanDuration: 5.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391666000, SpanDuration: 3.0ms
----SpanID: 022152cd3610979e, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391662000, SpanDuration: 10.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391665000, SpanDuration: 5.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391666000, SpanDuration: 3.0ms
----SpanID: 240193b5d804a809, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391673000, SpanDuration: 7.0ms
----SpanID: 240193b5d804a809, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391674000, SpanDuration: 4.0ms
----SpanID: f0b314312f6b6343, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391680000, SpanDuration: 15.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391686000, SpanDuration: 7.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391687000, SpanDuration: 4.0ms
----SpanID: f0b314312f6b6343, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391682000, SpanDuration: 13.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391686000, SpanDuration: 7.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391687000, SpanDuration: 4.0ms
----SpanID: e639403d0ff9d219, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391696000, SpanDuration: 8.0ms
----SpanID: e639403d0ff9d219, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391698000, SpanDuration: 6.0ms
--SpanID: 10a91963a0e17eae, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693897391657000, SpanDuration: 49.0ms
----SpanID: 022152cd3610979e, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391661000, SpanDuration: 11.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391665000, SpanDuration: 5.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391666000, SpanDuration: 3.0ms
----SpanID: 022152cd3610979e, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391662000, SpanDuration: 10.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391665000, SpanDuration: 5.0ms
------SpanID: 89cb514f9cf525e6, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391666000, SpanDuration: 3.0ms
----SpanID: 240193b5d804a809, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391673000, SpanDuration: 7.0ms
----SpanID: 240193b5d804a809, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391674000, SpanDuration: 4.0ms
----SpanID: f0b314312f6b6343, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391680000, SpanDuration: 15.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391686000, SpanDuration: 7.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391687000, SpanDuration: 4.0ms
----SpanID: f0b314312f6b6343, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391682000, SpanDuration: 13.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391686000, SpanDuration: 7.0ms
------SpanID: f57749602f022c67, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391687000, SpanDuration: 4.0ms
----SpanID: e639403d0ff9d219, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391696000, SpanDuration: 8.0ms
----SpanID: e639403d0ff9d219, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391698000, SpanDuration: 6.0ms
==================================
SpanID: a4ceb9ab2a6ce364, SpanName: http:/travelplan/getcheapest, SpanKind: SERVER, Timestamp:1693897359495000, SpanDuration: 13308.553ms
--SpanID: bdf9fb27492a0434, SpanName: http:/routeplan/cheapestroute, SpanKind: CLIENT, Timestamp:1693897359592000, SpanDuration: 12969.0ms
----SpanID: d134e8459be0889a, SpanName: http:/travel/querywithpackage, SpanKind: CLIENT, Timestamp:1693897359759000, SpanDuration: 1027.0ms
------SpanID: 4d0499880fcfee9a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897359956000, SpanDuration: 569.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360121000, SpanDuration: 384.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360240000, SpanDuration: 260.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
------SpanID: 4d0499880fcfee9a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897360035000, SpanDuration: 485.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360121000, SpanDuration: 384.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360240000, SpanDuration: 260.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
------SpanID: 99ce964dbb26de90, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360540000, SpanDuration: 31.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360546000, SpanDuration: 22.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360550000, SpanDuration: 17.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
------SpanID: 99ce964dbb26de90, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897360543000, SpanDuration: 27.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360546000, SpanDuration: 22.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360550000, SpanDuration: 17.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
------SpanID: e007eddcb4950da0, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1693897360590000, SpanDuration: 150.0ms
------SpanID: e007eddcb4950da0, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1693897360670000, SpanDuration: 68.0ms
------SpanID: cc2dd66af510d0db, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1693897360741000, SpanDuration: 9.0ms
------SpanID: cc2dd66af510d0db, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1693897360743000, SpanDuration: 6.0ms
------SpanID: 5ff8df9f5efd1733, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1693897360752000, SpanDuration: 9.0ms
------SpanID: 5ff8df9f5efd1733, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1693897360754000, SpanDuration: 6.0ms
------SpanID: a58327928db04a92, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1693897360762000, SpanDuration: 6.0ms
------SpanID: a58327928db04a92, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1693897360763000, SpanDuration: 4.0ms
------SpanID: bbb2385b20cd6f8f, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693897360770000, SpanDuration: 6.0ms
------SpanID: bbb2385b20cd6f8f, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693897360771000, SpanDuration: 4.0ms
----SpanID: d134e8459be0889a, SpanName: http:/travel/querywithpackage, SpanKind: SERVER, Timestamp:1693897359857000, SpanDuration: 927.0ms
------SpanID: 4d0499880fcfee9a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897359956000, SpanDuration: 569.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360121000, SpanDuration: 384.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360240000, SpanDuration: 260.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
------SpanID: 4d0499880fcfee9a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897360035000, SpanDuration: 485.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360121000, SpanDuration: 384.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
--------SpanID: 01f5ea36e7d88ed3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360240000, SpanDuration: 260.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360326000, SpanDuration: 157.0ms
----------SpanID: 58a4778a4d2b66cc, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360399000, SpanDuration: 79.0ms
------SpanID: 99ce964dbb26de90, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360540000, SpanDuration: 31.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360546000, SpanDuration: 22.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360550000, SpanDuration: 17.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
------SpanID: 99ce964dbb26de90, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897360543000, SpanDuration: 27.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360546000, SpanDuration: 22.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
--------SpanID: 51f3c28e7ab549b9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897360550000, SpanDuration: 17.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897360554000, SpanDuration: 12.0ms
----------SpanID: 042984c30277e6f7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897360557000, SpanDuration: 8.0ms
------SpanID: e007eddcb4950da0, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1693897360590000, SpanDuration: 150.0ms
------SpanID: e007eddcb4950da0, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1693897360670000, SpanDuration: 68.0ms
------SpanID: cc2dd66af510d0db, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1693897360741000, SpanDuration: 9.0ms
------SpanID: cc2dd66af510d0db, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1693897360743000, SpanDuration: 6.0ms
------SpanID: 5ff8df9f5efd1733, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1693897360752000, SpanDuration: 9.0ms
------SpanID: 5ff8df9f5efd1733, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1693897360754000, SpanDuration: 6.0ms
------SpanID: a58327928db04a92, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1693897360762000, SpanDuration: 6.0ms
------SpanID: a58327928db04a92, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1693897360763000, SpanDuration: 4.0ms
------SpanID: bbb2385b20cd6f8f, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693897360770000, SpanDuration: 6.0ms
------SpanID: bbb2385b20cd6f8f, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693897360771000, SpanDuration: 4.0ms
----SpanID: f0ad4275ae226e7b, SpanName: http:/travel2/querywithpackage, SpanKind: CLIENT, Timestamp:1693897360798000, SpanDuration: 11728.0ms
------SpanID: 4400a3e600912ad8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897360979000, SpanDuration: 60.0ms
--------SpanID: 6b450b8b43923ab4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897361008000, SpanDuration: 26.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361014000, SpanDuration: 18.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361018000, SpanDuration: 13.0ms
--------SpanID: 6b450b8b43923ab4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897361011000, SpanDuration: 23.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361014000, SpanDuration: 18.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361018000, SpanDuration: 13.0ms
------SpanID: 4400a3e600912ad8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897360996000, SpanDuration: 40.0ms
--------SpanID: 6b450b8b43923ab4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897361008000, SpanDuration: 26.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361014000, SpanDuration: 18.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361018000, SpanDuration: 13.0ms
--------SpanID: 6b450b8b43923ab4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897361011000, SpanDuration: 23.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361014000, SpanDuration: 18.0ms
----------SpanID: d33e6af1fb952ed0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361018000, SpanDuration: 13.0ms
------SpanID: a67cbac793cc23a7, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897361052000, SpanDuration: 31.0ms
--------SpanID: c99f977c308e75e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897361058000, SpanDuration: 19.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361066000, SpanDuration: 7.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361069000, SpanDuration: 5.0ms
--------SpanID: c99f977c308e75e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897361060000, SpanDuration: 16.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361066000, SpanDuration: 7.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361069000, SpanDuration: 5.0ms
------SpanID: a67cbac793cc23a7, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897361055000, SpanDuration: 27.0ms
--------SpanID: c99f977c308e75e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897361058000, SpanDuration: 19.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361066000, SpanDuration: 7.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361069000, SpanDuration: 5.0ms
--------SpanID: c99f977c308e75e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897361060000, SpanDuration: 16.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897361066000, SpanDuration: 7.0ms
----------SpanID: e4e79d68e79ddc10, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897361069000, SpanDuration: 5.0ms
------SpanID: b39dd85bd9050732, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897361100000, SpanDuration: 8.0ms
------SpanID: b39dd85bd9050732, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897361103000, SpanDuration: 4.0ms
------SpanID: 5902ecb25ad9f04d, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693897361118000, SpanDuration: 10476.0ms
--------SpanID: e7e1f890f5eac6e8, SpanName: query-for-travel, SpanKind: UNKNOWN, Timestamp:1693897361142000, SpanDuration: 10443.0ms
