SpanID: 2f6c3e815f505939, SpanName: http:/click/occupy, SpanKind: SERVER, Timestamp:1693902207986000, SpanDuration: 564.499ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: f41c6e65041a59ee, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902209265000, SpanDuration: 562.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209352000, SpanDuration: 456.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: 5660bc5ebf4b7b77, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209849000, SpanDuration: 57.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209864000, SpanDuration: 40.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209876000, SpanDuration: 26.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
----------SpanID: 5660bc5ebf4b7b77, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902209855000, SpanDuration: 51.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209864000, SpanDuration: 40.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209876000, SpanDuration: 26.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
----------SpanID: a24bef302db4a54b, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1693902209916000, SpanDuration: 213.0ms
----------SpanID: a24bef302db4a54b, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1693902210013000, SpanDuration: 112.0ms
----------SpanID: 64b9ac7b794d1523, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1693902210130000, SpanDuration: 57.0ms
----------SpanID: 64b9ac7b794d1523, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1693902210138000, SpanDuration: 46.0ms
----------SpanID: 97cf049eaaf8e67e, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1693902210188000, SpanDuration: 20.0ms
----------SpanID: 97cf049eaaf8e67e, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1693902210190000, SpanDuration: 17.0ms
----------SpanID: 38cc8e0e3c642abe, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1693902210209000, SpanDuration: 25.0ms
----------SpanID: 38cc8e0e3c642abe, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1693902210210000, SpanDuration: 23.0ms
----------SpanID: 8eb58bdeeb0982b8, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693902210236000, SpanDuration: 23.0ms
----------SpanID: 8eb58bdeeb0982b8, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693902210242000, SpanDuration: 15.0ms
--------SpanID: 4d632023d1efff02, SpanName: http:/travel/querywithpackage, SpanKind: SERVER, Timestamp:1693902209079000, SpanDuration: 1181.0ms
----------SpanID: f41c6e65041a59ee, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209183000, SpanDuration: 652.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209352000, SpanDuration: 456.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: f41c6e65041a59ee, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902209265000, SpanDuration: 562.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209352000, SpanDuration: 456.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: f13258971342e4e1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6206124dabb5584e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: 5660bc5ebf4b7b77, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209849000, SpanDuration: 57.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209864000, SpanDuration: 40.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209876000, SpanDuration: 26.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
----------SpanID: 5660bc5ebf4b7b77, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902209855000, SpanDuration: 51.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209864000, SpanDuration: 40.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
------------SpanID: a2d0ac76a4ae12e2, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209876000, SpanDuration: 26.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209887000, SpanDuration: 11.0ms
--------------SpanID: 1b61b7db05f13a29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209892000, SpanDuration: 5.0ms
----------SpanID: a24bef302db4a54b, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1693902209916000, SpanDuration: 213.0ms
----------SpanID: a24bef302db4a54b, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1693902210013000, SpanDuration: 112.0ms
----------SpanID: 64b9ac7b794d1523, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1693902210130000, SpanDuration: 57.0ms
----------SpanID: 64b9ac7b794d1523, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1693902210138000, SpanDuration: 46.0ms
----------SpanID: 97cf049eaaf8e67e, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1693902210188000, SpanDuration: 20.0ms
----------SpanID: 97cf049eaaf8e67e, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1693902210190000, SpanDuration: 17.0ms
----------SpanID: 38cc8e0e3c642abe, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1693902210209000, SpanDuration: 25.0ms
----------SpanID: 38cc8e0e3c642abe, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1693902210210000, SpanDuration: 23.0ms
----------SpanID: 8eb58bdeeb0982b8, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693902210236000, SpanDuration: 23.0ms
----------SpanID: 8eb58bdeeb0982b8, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693902210242000, SpanDuration: 15.0ms
--------SpanID: 0a3f659462d705b3, SpanName: http:/travel2/querywithpackage, SpanKind: CLIENT, Timestamp:1693902210275000, SpanDuration: 458.0ms
----------SpanID: 47740df145315488, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210460000, SpanDuration: 48.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210476000, SpanDuration: 31.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210480000, SpanDuration: 26.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
----------SpanID: 47740df145315488, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902210474000, SpanDuration: 34.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210476000, SpanDuration: 31.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210480000, SpanDuration: 26.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
----------SpanID: fbc352e0157d2e1a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210527000, SpanDuration: 44.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210534000, SpanDuration: 33.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210536000, SpanDuration: 31.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
----------SpanID: fbc352e0157d2e1a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902210530000, SpanDuration: 40.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210534000, SpanDuration: 33.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210536000, SpanDuration: 31.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
----------SpanID: 5dcc25ca6fb2e05b, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693902210615000, SpanDuration: 16.0ms
----------SpanID: 5dcc25ca6fb2e05b, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693902210619000, SpanDuration: 6.0ms
----------SpanID: a9f2ca3f975ad06d, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: CLIENT, Timestamp:1693902210646000, SpanDuration: 8.0ms
----------SpanID: a9f2ca3f975ad06d, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: SERVER, Timestamp:1693902210650000, SpanDuration: 5.0ms
----------SpanID: 5b234fb5913cb55f, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: CLIENT, Timestamp:1693902210658000, SpanDuration: 22.0ms
----------SpanID: 5b234fb5913cb55f, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: SERVER, Timestamp:1693902210664000, SpanDuration: 15.0ms
----------SpanID: 294beb37f449b43a, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1693902210681000, SpanDuration: 9.0ms
----------SpanID: 294beb37f449b43a, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1693902210686000, SpanDuration: 3.0ms
----------SpanID: bb1472c3859a4924, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: CLIENT, Timestamp:1693902210692000, SpanDuration: 5.0ms
----------SpanID: bb1472c3859a4924, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: SERVER, Timestamp:1693902210693000, SpanDuration: 3.0ms
--------SpanID: 0a3f659462d705b3, SpanName: http:/travel2/querywithpackage, SpanKind: SERVER, Timestamp:1693902210356000, SpanDuration: 375.0ms
----------SpanID: 47740df145315488, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210460000, SpanDuration: 48.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210476000, SpanDuration: 31.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210480000, SpanDuration: 26.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
----------SpanID: 47740df145315488, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902210474000, SpanDuration: 34.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210476000, SpanDuration: 31.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
------------SpanID: 4d8c2efefc763b18, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210480000, SpanDuration: 26.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210485000, SpanDuration: 20.0ms
--------------SpanID: b286c1a3289a9bc5, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210489000, SpanDuration: 11.0ms
----------SpanID: fbc352e0157d2e1a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210527000, SpanDuration: 44.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210534000, SpanDuration: 33.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210536000, SpanDuration: 31.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
----------SpanID: fbc352e0157d2e1a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902210530000, SpanDuration: 40.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902210534000, SpanDuration: 33.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
------------SpanID: d6d2ec591cb8428a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902210536000, SpanDuration: 31.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902210539000, SpanDuration: 24.0ms
--------------SpanID: f667b3849d21526d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902210541000, SpanDuration: 18.0ms
----------SpanID: 5dcc25ca6fb2e05b, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693902210615000, SpanDuration: 16.0ms
----------SpanID: 5dcc25ca6fb2e05b, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693902210619000, SpanDuration: 6.0ms
----------SpanID: a9f2ca3f975ad06d, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: CLIENT, Timestamp:1693902210646000, SpanDuration: 8.0ms
----------SpanID: a9f2ca3f975ad06d, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: SERVER, Timestamp:1693902210650000, SpanDuration: 5.0ms
----------SpanID: 5b234fb5913cb55f, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: CLIENT, Timestamp:1693902210658000, SpanDuration: 22.0ms
----------SpanID: 5b234fb5913cb55f, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: SERVER, Timestamp:1693902210664000, SpanDuration: 15.0ms
----------SpanID: 294beb37f449b43a, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1693902210681000, SpanDuration: 9.0ms
----------SpanID: 294beb37f449b43a, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1693902210686000, SpanDuration: 3.0ms
----------SpanID: bb1472c3859a4924, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: CLIENT, Timestamp:1693902210692000, SpanDuration: 5.0ms
----------SpanID: bb1472c3859a4924, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: SERVER, Timestamp:1693902210693000, SpanDuration: 3.0ms
--SpanID: 5f784bc23c713196, SpanName: search-in-advance-search, SpanKind: UNKNOWN, Timestamp:1693902208539000, SpanDuration: 2299.416ms
----SpanID: 636ad67ff800c776, SpanName: http:/travelplan/getcheapest, SpanKind: CLIENT, Timestamp:1693902208553000, SpanDuration: 2284.0ms
------SpanID: eb120788b32b816e, SpanName: http:/routeplan/cheapestroute, SpanKind: CLIENT, Timestamp:1693902208771000, SpanDuration: 2010.0ms
--------SpanID: 37561881ddf950cd, SpanName: http:/travel/querywithpackage, SpanKind: CLIENT, Timestamp:1693902208973000, SpanDuration: 1279.0ms
----------SpanID: f14f3062b1b8548a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209183000, SpanDuration: 652.0ms
------------SpanID: ef67cd9f7a38e05a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209352000, SpanDuration: 456.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: ef67cd9f7a38e05a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: f14f3062b1b8548a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693902209266000, SpanDuration: 561.0ms
------------SpanID: ef67cd9f7a38e05a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209352000, SpanDuration: 456.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
------------SpanID: ef67cd9f7a38e05a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693902209458000, SpanDuration: 343.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209559000, SpanDuration: 222.0ms
--------------SpanID: 6dfae877feb80afd, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693902209660000, SpanDuration: 115.0ms
----------SpanID: 1c50c02956af090b, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209849000, SpanDuration: 78.0ms
------------SpanID: b2f963ed209543d3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693902209871000, SpanDuration: 53.0ms
--------------SpanID: 8862221cbd5bc059, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693902209901000, SpanDuration: 20.0ms
