SpanID: 34163a3b547cccb6, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1694755178294000, SpanDuration: 5116.225ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165464000, SpanDuration: 4.0ms
--SpanID: 1000f684361b888d, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165456000, SpanDuration: 15.0ms
----SpanID: 5b5d705d26813bdc, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165457000, SpanDuration: 12.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165462000, SpanDuration: 7.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165464000, SpanDuration: 4.0ms
----SpanID: 5b5d705d26813bdc, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165460000, SpanDuration: 10.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165462000, SpanDuration: 7.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165464000, SpanDuration: 4.0ms
--SpanID: 8a8312cc02fca995, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165473000, SpanDuration: 17.0ms
----SpanID: ba41868e22d6fb1d, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165476000, SpanDuration: 12.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165480000, SpanDuration: 6.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165482000, SpanDuration: 4.0ms
----SpanID: ba41868e22d6fb1d, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165478000, SpanDuration: 9.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165480000, SpanDuration: 6.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165482000, SpanDuration: 4.0ms
--SpanID: 8a8312cc02fca995, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165475000, SpanDuration: 14.0ms
----SpanID: ba41868e22d6fb1d, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165476000, SpanDuration: 12.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165480000, SpanDuration: 6.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165482000, SpanDuration: 4.0ms
----SpanID: ba41868e22d6fb1d, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165478000, SpanDuration: 9.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165480000, SpanDuration: 6.0ms
------SpanID: 61bef9dc663f87a9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165482000, SpanDuration: 4.0ms
--SpanID: 6e39812c0dca274d, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165491000, SpanDuration: 19.0ms
----SpanID: 276e59e42ba6ea3b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165495000, SpanDuration: 13.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165499000, SpanDuration: 7.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165502000, SpanDuration: 3.0ms
----SpanID: 276e59e42ba6ea3b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165497000, SpanDuration: 10.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165499000, SpanDuration: 7.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165502000, SpanDuration: 3.0ms
--SpanID: 6e39812c0dca274d, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165493000, SpanDuration: 16.0ms
----SpanID: 276e59e42ba6ea3b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165495000, SpanDuration: 13.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165499000, SpanDuration: 7.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165502000, SpanDuration: 3.0ms
----SpanID: 276e59e42ba6ea3b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165497000, SpanDuration: 10.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165499000, SpanDuration: 7.0ms
------SpanID: 99eb20f455c74b45, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165502000, SpanDuration: 3.0ms
--SpanID: c930069e6acfc865, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694755165511000, SpanDuration: 54.0ms
----SpanID: 4b20315bca993746, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165517000, SpanDuration: 13.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165521000, SpanDuration: 7.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165523000, SpanDuration: 4.0ms
----SpanID: 4b20315bca993746, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165518000, SpanDuration: 11.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165521000, SpanDuration: 7.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165523000, SpanDuration: 4.0ms
----SpanID: 83b6fd787d63b67f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165531000, SpanDuration: 6.0ms
----SpanID: 83b6fd787d63b67f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165532000, SpanDuration: 5.0ms
----SpanID: 12453d39cd38a706, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165538000, SpanDuration: 14.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165544000, SpanDuration: 6.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165545000, SpanDuration: 4.0ms
----SpanID: 12453d39cd38a706, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165539000, SpanDuration: 12.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165544000, SpanDuration: 6.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165545000, SpanDuration: 4.0ms
----SpanID: f41ad019c3ed51a5, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165553000, SpanDuration: 9.0ms
----SpanID: f41ad019c3ed51a5, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165556000, SpanDuration: 6.0ms
--SpanID: c930069e6acfc865, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694755165513000, SpanDuration: 51.0ms
----SpanID: 4b20315bca993746, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165517000, SpanDuration: 13.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165521000, SpanDuration: 7.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165523000, SpanDuration: 4.0ms
----SpanID: 4b20315bca993746, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165518000, SpanDuration: 11.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165521000, SpanDuration: 7.0ms
------SpanID: 2f402025ef4225d1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165523000, SpanDuration: 4.0ms
----SpanID: 83b6fd787d63b67f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165531000, SpanDuration: 6.0ms
----SpanID: 83b6fd787d63b67f, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165532000, SpanDuration: 5.0ms
----SpanID: 12453d39cd38a706, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165538000, SpanDuration: 14.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165544000, SpanDuration: 6.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165545000, SpanDuration: 4.0ms
----SpanID: 12453d39cd38a706, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165539000, SpanDuration: 12.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165544000, SpanDuration: 6.0ms
------SpanID: 804da87251c61978, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165545000, SpanDuration: 4.0ms
----SpanID: f41ad019c3ed51a5, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165553000, SpanDuration: 9.0ms
----SpanID: f41ad019c3ed51a5, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165556000, SpanDuration: 6.0ms
--SpanID: edfb028f137c4e97, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165566000, SpanDuration: 18.0ms
----SpanID: d0ae19b129de048e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165570000, SpanDuration: 12.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165575000, SpanDuration: 5.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165577000, SpanDuration: 3.0ms
----SpanID: d0ae19b129de048e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165573000, SpanDuration: 8.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165575000, SpanDuration: 5.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165577000, SpanDuration: 3.0ms
--SpanID: edfb028f137c4e97, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165568000, SpanDuration: 15.0ms
----SpanID: d0ae19b129de048e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165570000, SpanDuration: 12.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165575000, SpanDuration: 5.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165577000, SpanDuration: 3.0ms
----SpanID: d0ae19b129de048e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165573000, SpanDuration: 8.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165575000, SpanDuration: 5.0ms
------SpanID: 24d44333fac998a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165577000, SpanDuration: 3.0ms
--SpanID: 31f5d5e9726f10c9, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165585000, SpanDuration: 18.0ms
----SpanID: bf48cd52693d9490, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165589000, SpanDuration: 12.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165593000, SpanDuration: 6.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165595000, SpanDuration: 4.0ms
----SpanID: bf48cd52693d9490, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165591000, SpanDuration: 10.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165593000, SpanDuration: 6.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165595000, SpanDuration: 4.0ms
--SpanID: 31f5d5e9726f10c9, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165587000, SpanDuration: 16.0ms
----SpanID: bf48cd52693d9490, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165589000, SpanDuration: 12.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165593000, SpanDuration: 6.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165595000, SpanDuration: 4.0ms
----SpanID: bf48cd52693d9490, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165591000, SpanDuration: 10.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165593000, SpanDuration: 6.0ms
------SpanID: 3b1334259d855b29, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165595000, SpanDuration: 4.0ms
--SpanID: d4e3e7e9309e9201, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694755165604000, SpanDuration: 61.0ms
----SpanID: a62114363e69bcfd, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165610000, SpanDuration: 17.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165616000, SpanDuration: 7.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165617000, SpanDuration: 6.0ms
----SpanID: a62114363e69bcfd, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165611000, SpanDuration: 14.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165616000, SpanDuration: 7.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165617000, SpanDuration: 6.0ms
----SpanID: 1d623e81102b8386, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165629000, SpanDuration: 8.0ms
----SpanID: 1d623e81102b8386, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165631000, SpanDuration: 5.0ms
----SpanID: 8e5a6286f577e3bc, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165638000, SpanDuration: 14.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165643000, SpanDuration: 7.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165644000, SpanDuration: 5.0ms
----SpanID: 8e5a6286f577e3bc, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165639000, SpanDuration: 12.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165643000, SpanDuration: 7.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165644000, SpanDuration: 5.0ms
----SpanID: 533d79f9f5921b7f, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165653000, SpanDuration: 9.0ms
----SpanID: 533d79f9f5921b7f, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165657000, SpanDuration: 5.0ms
--SpanID: d4e3e7e9309e9201, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694755165606000, SpanDuration: 58.0ms
----SpanID: a62114363e69bcfd, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165610000, SpanDuration: 17.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165616000, SpanDuration: 7.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165617000, SpanDuration: 6.0ms
----SpanID: a62114363e69bcfd, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165611000, SpanDuration: 14.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165616000, SpanDuration: 7.0ms
------SpanID: 7b84b9e8a0918d0b, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165617000, SpanDuration: 6.0ms
----SpanID: 1d623e81102b8386, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165629000, SpanDuration: 8.0ms
----SpanID: 1d623e81102b8386, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165631000, SpanDuration: 5.0ms
----SpanID: 8e5a6286f577e3bc, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694755165638000, SpanDuration: 14.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165643000, SpanDuration: 7.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165644000, SpanDuration: 5.0ms
----SpanID: 8e5a6286f577e3bc, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694755165639000, SpanDuration: 12.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165643000, SpanDuration: 7.0ms
------SpanID: 6182d662f3acb946, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165644000, SpanDuration: 5.0ms
----SpanID: 533d79f9f5921b7f, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165653000, SpanDuration: 9.0ms
----SpanID: 533d79f9f5921b7f, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165657000, SpanDuration: 5.0ms
--SpanID: 378c367c4522c5b8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165666000, SpanDuration: 8.0ms
--SpanID: 378c367c4522c5b8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165667000, SpanDuration: 6.0ms
--SpanID: d8e7715bd59cd4a9, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: CLIENT, Timestamp:1694755165674000, SpanDuration: 9.0ms
--SpanID: d8e7715bd59cd4a9, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: SERVER, Timestamp:1694755165676000, SpanDuration: 6.0ms
==================================
SpanID: e13c6c2ae8461286, SpanName: http:/travel/query, SpanKind: SERVER, Timestamp:1694755141344000, SpanDuration: 22681.207ms
--SpanID: dbcf8492790400ad, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755141434000, SpanDuration: 13472.0ms
----SpanID: bcee90d241258b39, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755141619000, SpanDuration: 13264.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755143096000, SpanDuration: 168.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755143177000, SpanDuration: 83.0ms
----SpanID: bcee90d241258b39, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755142844000, SpanDuration: 12034.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755143096000, SpanDuration: 168.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755143177000, SpanDuration: 83.0ms
--SpanID: dbcf8492790400ad, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755141537000, SpanDuration: 13365.0ms
----SpanID: bcee90d241258b39, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755141619000, SpanDuration: 13264.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755143096000, SpanDuration: 168.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755143177000, SpanDuration: 83.0ms
----SpanID: bcee90d241258b39, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755142844000, SpanDuration: 12034.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755143096000, SpanDuration: 168.0ms
------SpanID: 87bae2e13025a70b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755143177000, SpanDuration: 83.0ms
--SpanID: eb8ce7d89be50ef3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755163908000, SpanDuration: 26.0ms
----SpanID: 0ab64fe395abc7c1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755163915000, SpanDuration: 17.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755163920000, SpanDuration: 9.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755163922000, SpanDuration: 7.0ms
----SpanID: 0ab64fe395abc7c1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755163918000, SpanDuration: 12.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755163920000, SpanDuration: 9.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755163922000, SpanDuration: 7.0ms
--SpanID: eb8ce7d89be50ef3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755163911000, SpanDuration: 22.0ms
----SpanID: 0ab64fe395abc7c1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755163915000, SpanDuration: 17.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755163920000, SpanDuration: 9.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755163922000, SpanDuration: 7.0ms
----SpanID: 0ab64fe395abc7c1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755163918000, SpanDuration: 12.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755163920000, SpanDuration: 9.0ms
------SpanID: c82eda4ad8aae8ae, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755163922000, SpanDuration: 7.0ms
--SpanID: a389c4d42514a4d8, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1694755163951000, SpanDuration: 14.0ms
--SpanID: a389c4d42514a4d8, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1694755163954000, SpanDuration: 9.0ms
--SpanID: e4c5c1a7b2fea28b, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1694755163967000, SpanDuration: 10.0ms
--SpanID: e4c5c1a7b2fea28b, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1694755163971000, SpanDuration: 5.0ms
--SpanID: d8001e33cb7cc748, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1694755163978000, SpanDuration: 14.0ms
--SpanID: d8001e33cb7cc748, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1694755163980000, SpanDuration: 11.0ms
--SpanID: f42701451cb14b95, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1694755163993000, SpanDuration: 10.0ms
--SpanID: f42701451cb14b95, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1694755163995000, SpanDuration: 7.0ms
--SpanID: c38e0290cc528cca, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694755164006000, SpanDuration: 7.0ms
--SpanID: c38e0290cc528cca, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694755164007000, SpanDuration: 5.0ms
==================================
SpanID: 1cf320f10ba1561c, SpanName: http:/login, SpanKind: SERVER, Timestamp:1694755114609000, SpanDuration: 478.529ms
--SpanID: e98c0b1aabcd5be4, SpanName: http:/verification/verify, SpanKind: CLIENT, Timestamp:1694755114717000, SpanDuration: 79.0ms
--SpanID: e98c0b1aabcd5be4, SpanName: http:/verification/verify, SpanKind: SERVER, Timestamp:1694755114739000, SpanDuration: 30.0ms
--SpanID: 13178e90b570c60b, SpanName: http:/account/login, SpanKind: CLIENT, Timestamp:1694755114842000, SpanDuration: 233.0ms
--SpanID: 13178e90b570c60b, SpanName: http:/account/login, SpanKind: SERVER, Timestamp:1694755114952000, SpanDuration: 120.0ms
==================================
