SpanID: 48caca21ead1c381, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693985880479000, SpanDuration: 6203.648ms
--------SpanID: a6e38a12aea2e54b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873115000, SpanDuration: 6.0ms
--------SpanID: a6e38a12aea2e54b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873117000, SpanDuration: 3.0ms
----SpanID: 360f9074d45b3902, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1693985873126000, SpanDuration: 8.0ms
----SpanID: 360f9074d45b3902, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1693985873128000, SpanDuration: 5.0ms
----SpanID: 724391694b1d1375, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873135000, SpanDuration: 16.0ms
------SpanID: af02f5bbd57cb50b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873138000, SpanDuration: 11.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873141000, SpanDuration: 6.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873143000, SpanDuration: 4.0ms
------SpanID: af02f5bbd57cb50b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873139000, SpanDuration: 9.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873141000, SpanDuration: 6.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873143000, SpanDuration: 4.0ms
----SpanID: 724391694b1d1375, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873136000, SpanDuration: 14.0ms
------SpanID: af02f5bbd57cb50b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873138000, SpanDuration: 11.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873141000, SpanDuration: 6.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873143000, SpanDuration: 4.0ms
------SpanID: af02f5bbd57cb50b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873139000, SpanDuration: 9.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873141000, SpanDuration: 6.0ms
--------SpanID: be713a18e2fa11a8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873143000, SpanDuration: 4.0ms
----SpanID: 8c5ec4e9d6b60fbf, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873155000, SpanDuration: 19.0ms
------SpanID: 5eaa549e1fb3a2ca, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873159000, SpanDuration: 13.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873165000, SpanDuration: 6.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873167000, SpanDuration: 3.0ms
------SpanID: 5eaa549e1fb3a2ca, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873162000, SpanDuration: 10.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873165000, SpanDuration: 6.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873167000, SpanDuration: 3.0ms
----SpanID: 8c5ec4e9d6b60fbf, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873157000, SpanDuration: 17.0ms
------SpanID: 5eaa549e1fb3a2ca, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873159000, SpanDuration: 13.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873165000, SpanDuration: 6.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873167000, SpanDuration: 3.0ms
------SpanID: 5eaa549e1fb3a2ca, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873162000, SpanDuration: 10.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873165000, SpanDuration: 6.0ms
--------SpanID: e8558b075b978d71, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873167000, SpanDuration: 3.0ms
----SpanID: 6bc5cb64babba596, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873175000, SpanDuration: 17.0ms
------SpanID: fb2776ce794771da, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873179000, SpanDuration: 11.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873182000, SpanDuration: 5.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873185000, SpanDuration: 3.0ms
------SpanID: fb2776ce794771da, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873181000, SpanDuration: 9.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873182000, SpanDuration: 5.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873185000, SpanDuration: 3.0ms
----SpanID: 6bc5cb64babba596, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873177000, SpanDuration: 15.0ms
------SpanID: fb2776ce794771da, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873179000, SpanDuration: 11.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873182000, SpanDuration: 5.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873185000, SpanDuration: 3.0ms
------SpanID: fb2776ce794771da, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873181000, SpanDuration: 9.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873182000, SpanDuration: 5.0ms
--------SpanID: 5ca8186d9799c2e1, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873185000, SpanDuration: 3.0ms
----SpanID: 749ef52764c9675e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873193000, SpanDuration: 19.0ms
------SpanID: da9cb431cc55ff40, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873198000, SpanDuration: 12.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873202000, SpanDuration: 6.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873204000, SpanDuration: 3.0ms
------SpanID: da9cb431cc55ff40, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873200000, SpanDuration: 9.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873202000, SpanDuration: 6.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873204000, SpanDuration: 3.0ms
----SpanID: 749ef52764c9675e, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873196000, SpanDuration: 15.0ms
------SpanID: da9cb431cc55ff40, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873198000, SpanDuration: 12.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873202000, SpanDuration: 6.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873204000, SpanDuration: 3.0ms
------SpanID: da9cb431cc55ff40, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873200000, SpanDuration: 9.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873202000, SpanDuration: 6.0ms
--------SpanID: 7d255ebb19abd561, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873204000, SpanDuration: 3.0ms
----SpanID: 68b3d30871944057, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693985873212000, SpanDuration: 62.0ms
------SpanID: a61af291b11302ff, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873219000, SpanDuration: 18.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873224000, SpanDuration: 11.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873225000, SpanDuration: 9.0ms
------SpanID: a61af291b11302ff, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873220000, SpanDuration: 16.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873224000, SpanDuration: 11.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873225000, SpanDuration: 9.0ms
------SpanID: ca307f8a83c59869, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873238000, SpanDuration: 8.0ms
------SpanID: ca307f8a83c59869, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873240000, SpanDuration: 5.0ms
------SpanID: 14d5e0044c9c86b3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873247000, SpanDuration: 14.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873252000, SpanDuration: 7.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873253000, SpanDuration: 5.0ms
------SpanID: 14d5e0044c9c86b3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873248000, SpanDuration: 12.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873252000, SpanDuration: 7.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873253000, SpanDuration: 5.0ms
------SpanID: 864c5db2938d47c5, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693985873262000, SpanDuration: 9.0ms
------SpanID: 864c5db2938d47c5, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693985873264000, SpanDuration: 6.0ms
----SpanID: 68b3d30871944057, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693985873215000, SpanDuration: 57.0ms
------SpanID: a61af291b11302ff, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873219000, SpanDuration: 18.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873224000, SpanDuration: 11.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873225000, SpanDuration: 9.0ms
------SpanID: a61af291b11302ff, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873220000, SpanDuration: 16.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873224000, SpanDuration: 11.0ms
--------SpanID: 40887a55cab89e59, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873225000, SpanDuration: 9.0ms
------SpanID: ca307f8a83c59869, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873238000, SpanDuration: 8.0ms
------SpanID: ca307f8a83c59869, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873240000, SpanDuration: 5.0ms
------SpanID: 14d5e0044c9c86b3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873247000, SpanDuration: 14.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873252000, SpanDuration: 7.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873253000, SpanDuration: 5.0ms
------SpanID: 14d5e0044c9c86b3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873248000, SpanDuration: 12.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873252000, SpanDuration: 7.0ms
--------SpanID: 63595b7380c6e404, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873253000, SpanDuration: 5.0ms
------SpanID: 864c5db2938d47c5, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693985873262000, SpanDuration: 9.0ms
------SpanID: 864c5db2938d47c5, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693985873264000, SpanDuration: 6.0ms
----SpanID: b846aa068b104e9f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873275000, SpanDuration: 17.0ms
------SpanID: d98a542211d4864e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873279000, SpanDuration: 11.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873282000, SpanDuration: 7.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873284000, SpanDuration: 4.0ms
------SpanID: d98a542211d4864e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873281000, SpanDuration: 9.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873282000, SpanDuration: 7.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873284000, SpanDuration: 4.0ms
----SpanID: b846aa068b104e9f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873277000, SpanDuration: 15.0ms
------SpanID: d98a542211d4864e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873279000, SpanDuration: 11.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873282000, SpanDuration: 7.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873284000, SpanDuration: 4.0ms
------SpanID: d98a542211d4864e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873281000, SpanDuration: 9.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873282000, SpanDuration: 7.0ms
--------SpanID: 11dc05b3e4d81d55, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873284000, SpanDuration: 4.0ms
----SpanID: a8bfa6a5d84792ea, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873293000, SpanDuration: 20.0ms
------SpanID: 523dbcd3cd029004, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873299000, SpanDuration: 11.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873303000, SpanDuration: 6.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873305000, SpanDuration: 3.0ms
------SpanID: 523dbcd3cd029004, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873301000, SpanDuration: 9.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873303000, SpanDuration: 6.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873305000, SpanDuration: 3.0ms
----SpanID: a8bfa6a5d84792ea, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693985873296000, SpanDuration: 16.0ms
------SpanID: 523dbcd3cd029004, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693985873299000, SpanDuration: 11.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873303000, SpanDuration: 6.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873305000, SpanDuration: 3.0ms
------SpanID: 523dbcd3cd029004, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693985873301000, SpanDuration: 9.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873303000, SpanDuration: 6.0ms
--------SpanID: 6f0594b8265edda6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873305000, SpanDuration: 3.0ms
----SpanID: 4dd0ed67c27de6ba, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693985873314000, SpanDuration: 55.0ms
------SpanID: 3c3b32073c361dc0, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873319000, SpanDuration: 13.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873324000, SpanDuration: 7.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873326000, SpanDuration: 4.0ms
------SpanID: 3c3b32073c361dc0, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873321000, SpanDuration: 11.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873324000, SpanDuration: 7.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873326000, SpanDuration: 4.0ms
------SpanID: 4367b84cce152110, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873335000, SpanDuration: 7.0ms
------SpanID: 4367b84cce152110, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873336000, SpanDuration: 6.0ms
------SpanID: 3f534db68a95b0ae, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873343000, SpanDuration: 14.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873348000, SpanDuration: 7.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873349000, SpanDuration: 5.0ms
------SpanID: 3f534db68a95b0ae, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873344000, SpanDuration: 12.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873348000, SpanDuration: 7.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873349000, SpanDuration: 5.0ms
------SpanID: d1389ffc67c23c28, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693985873358000, SpanDuration: 9.0ms
------SpanID: d1389ffc67c23c28, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693985873361000, SpanDuration: 5.0ms
----SpanID: 4dd0ed67c27de6ba, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693985873317000, SpanDuration: 51.0ms
------SpanID: 3c3b32073c361dc0, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873319000, SpanDuration: 13.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873324000, SpanDuration: 7.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873326000, SpanDuration: 4.0ms
------SpanID: 3c3b32073c361dc0, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873321000, SpanDuration: 11.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873324000, SpanDuration: 7.0ms
--------SpanID: a6a011c716a78919, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873326000, SpanDuration: 4.0ms
------SpanID: 4367b84cce152110, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693985873335000, SpanDuration: 7.0ms
------SpanID: 4367b84cce152110, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693985873336000, SpanDuration: 6.0ms
------SpanID: 3f534db68a95b0ae, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693985873343000, SpanDuration: 14.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873348000, SpanDuration: 7.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873349000, SpanDuration: 5.0ms
------SpanID: 3f534db68a95b0ae, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693985873344000, SpanDuration: 12.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873348000, SpanDuration: 7.0ms
--------SpanID: be6197b2f7053134, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873349000, SpanDuration: 5.0ms
------SpanID: d1389ffc67c23c28, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693985873358000, SpanDuration: 9.0ms
------SpanID: d1389ffc67c23c28, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693985873361000, SpanDuration: 5.0ms
----SpanID: c50292c1b2d3ac6b, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873370000, SpanDuration: 10.0ms
----SpanID: c50292c1b2d3ac6b, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873372000, SpanDuration: 7.0ms
--SpanID: 82d37d305365a12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873389000, SpanDuration: 9.0ms
--SpanID: 82d37d305365a12d, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873391000, SpanDuration: 5.0ms
--SpanID: 9b0bf010b928fdfb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873399000, SpanDuration: 7.0ms
--SpanID: 9b0bf010b928fdfb, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873402000, SpanDuration: 3.0ms
--SpanID: 0b47d5f19c8212eb, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693985873414000, SpanDuration: 68.0ms
----SpanID: 0bf215870e23be4e, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693985873419000, SpanDuration: 60.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873423000, SpanDuration: 6.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873425000, SpanDuration: 3.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873430000, SpanDuration: 6.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873432000, SpanDuration: 3.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693985873437000, SpanDuration: 7.0ms
------SpanID: 94b0ccce89f3baa6, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693985873439000, SpanDuration: 4.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693985873446000, SpanDuration: 6.0ms
------SpanID: 1c2e368bf4a933a1, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693985873447000, SpanDuration: 4.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693985873453000, SpanDuration: 10.0ms
------SpanID: 5b797ab1c1c6e908, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693985873455000, SpanDuration: 7.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873464000, SpanDuration: 6.0ms
------SpanID: eb6818d4a6a85653, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873466000, SpanDuration: 3.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693985873471000, SpanDuration: 6.0ms
------SpanID: e7269aa6df286a1b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693985873474000, SpanDuration: 3.0ms
----SpanID: 0bf215870e23be4e, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693985873421000, SpanDuration: 58.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873423000, SpanDuration: 6.0ms
------SpanID: a92ebddeae6a5d24, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693985873425000, SpanDuration: 3.0ms
------SpanID: 8c49555a7856f0f4, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693985873430000, SpanDuration: 6.0ms
