SpanID: b7f3ac631dfb88cf, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693988774308000, SpanDuration: 428.071ms
--------SpanID: 7ebda4cdac6893d7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766907000, SpanDuration: 6.0ms
--------SpanID: 7ebda4cdac6893d7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766909000, SpanDuration: 3.0ms
--------SpanID: 60eae10f269b0459, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766914000, SpanDuration: 5.0ms
--------SpanID: 60eae10f269b0459, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766916000, SpanDuration: 2.0ms
----SpanID: bb6192ff6dc11bfc, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1693988766924000, SpanDuration: 13.0ms
----SpanID: bb6192ff6dc11bfc, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1693988766925000, SpanDuration: 11.0ms
----SpanID: ca64306f1003af25, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766938000, SpanDuration: 17.0ms
------SpanID: 08b1c6e575122515, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766941000, SpanDuration: 11.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766944000, SpanDuration: 7.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766946000, SpanDuration: 4.0ms
------SpanID: 08b1c6e575122515, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766942000, SpanDuration: 10.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766944000, SpanDuration: 7.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766946000, SpanDuration: 4.0ms
----SpanID: ca64306f1003af25, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988766939000, SpanDuration: 14.0ms
------SpanID: 08b1c6e575122515, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766941000, SpanDuration: 11.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766944000, SpanDuration: 7.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766946000, SpanDuration: 4.0ms
------SpanID: 08b1c6e575122515, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766942000, SpanDuration: 10.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766944000, SpanDuration: 7.0ms
--------SpanID: c511d905af47cc9a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766946000, SpanDuration: 4.0ms
----SpanID: 43cac4b12b9ede58, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766956000, SpanDuration: 20.0ms
------SpanID: 22571b8f9860f094, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766961000, SpanDuration: 13.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766965000, SpanDuration: 6.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766968000, SpanDuration: 4.0ms
------SpanID: 22571b8f9860f094, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766964000, SpanDuration: 9.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766965000, SpanDuration: 6.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766968000, SpanDuration: 4.0ms
----SpanID: 43cac4b12b9ede58, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988766959000, SpanDuration: 16.0ms
------SpanID: 22571b8f9860f094, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766961000, SpanDuration: 13.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766965000, SpanDuration: 6.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766968000, SpanDuration: 4.0ms
------SpanID: 22571b8f9860f094, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766964000, SpanDuration: 9.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766965000, SpanDuration: 6.0ms
--------SpanID: 66b8e1778908d1f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766968000, SpanDuration: 4.0ms
----SpanID: e2c5d5aca840f92b, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766976000, SpanDuration: 17.0ms
------SpanID: 98e769d1ebc1cf29, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766980000, SpanDuration: 10.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766984000, SpanDuration: 6.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766986000, SpanDuration: 4.0ms
------SpanID: 98e769d1ebc1cf29, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766983000, SpanDuration: 8.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766984000, SpanDuration: 6.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766986000, SpanDuration: 4.0ms
----SpanID: e2c5d5aca840f92b, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988766978000, SpanDuration: 15.0ms
------SpanID: 98e769d1ebc1cf29, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766980000, SpanDuration: 10.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766984000, SpanDuration: 6.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766986000, SpanDuration: 4.0ms
------SpanID: 98e769d1ebc1cf29, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988766983000, SpanDuration: 8.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988766984000, SpanDuration: 6.0ms
--------SpanID: 3da86b64586be131, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988766986000, SpanDuration: 4.0ms
----SpanID: e535bf88c23a3f4b, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988766994000, SpanDuration: 24.0ms
------SpanID: c2c1fe89bb93f1a7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767003000, SpanDuration: 13.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767007000, SpanDuration: 7.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767010000, SpanDuration: 4.0ms
------SpanID: c2c1fe89bb93f1a7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767005000, SpanDuration: 11.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767007000, SpanDuration: 7.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767010000, SpanDuration: 4.0ms
----SpanID: e535bf88c23a3f4b, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988766997000, SpanDuration: 21.0ms
------SpanID: c2c1fe89bb93f1a7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767003000, SpanDuration: 13.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767007000, SpanDuration: 7.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767010000, SpanDuration: 4.0ms
------SpanID: c2c1fe89bb93f1a7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767005000, SpanDuration: 11.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767007000, SpanDuration: 7.0ms
--------SpanID: 243a1de3e32e4fd8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767010000, SpanDuration: 4.0ms
----SpanID: a735ca8c9256b401, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693988767019000, SpanDuration: 56.0ms
------SpanID: 3c16b0d13bdeb3c4, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767025000, SpanDuration: 13.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767030000, SpanDuration: 5.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767031000, SpanDuration: 4.0ms
------SpanID: 3c16b0d13bdeb3c4, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767026000, SpanDuration: 11.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767030000, SpanDuration: 5.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767031000, SpanDuration: 4.0ms
------SpanID: e8e7006e84f400a8, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767039000, SpanDuration: 9.0ms
------SpanID: e8e7006e84f400a8, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767041000, SpanDuration: 6.0ms
------SpanID: b4e6b801136e0b7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767048000, SpanDuration: 13.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767054000, SpanDuration: 6.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767055000, SpanDuration: 4.0ms
------SpanID: b4e6b801136e0b7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767050000, SpanDuration: 11.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767054000, SpanDuration: 6.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767055000, SpanDuration: 4.0ms
------SpanID: 50e4d261d279802e, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693988767063000, SpanDuration: 8.0ms
------SpanID: 50e4d261d279802e, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693988767066000, SpanDuration: 4.0ms
----SpanID: a735ca8c9256b401, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693988767022000, SpanDuration: 51.0ms
------SpanID: 3c16b0d13bdeb3c4, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767025000, SpanDuration: 13.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767030000, SpanDuration: 5.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767031000, SpanDuration: 4.0ms
------SpanID: 3c16b0d13bdeb3c4, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767026000, SpanDuration: 11.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767030000, SpanDuration: 5.0ms
--------SpanID: 99fed5afbac5471f, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767031000, SpanDuration: 4.0ms
------SpanID: e8e7006e84f400a8, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767039000, SpanDuration: 9.0ms
------SpanID: e8e7006e84f400a8, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767041000, SpanDuration: 6.0ms
------SpanID: b4e6b801136e0b7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767048000, SpanDuration: 13.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767054000, SpanDuration: 6.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767055000, SpanDuration: 4.0ms
------SpanID: b4e6b801136e0b7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767050000, SpanDuration: 11.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767054000, SpanDuration: 6.0ms
--------SpanID: 53e4e7c132aca304, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767055000, SpanDuration: 4.0ms
------SpanID: 50e4d261d279802e, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693988767063000, SpanDuration: 8.0ms
------SpanID: 50e4d261d279802e, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693988767066000, SpanDuration: 4.0ms
----SpanID: 06bf4f50614c28df, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767075000, SpanDuration: 17.0ms
------SpanID: 634c9135c5d04c22, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767079000, SpanDuration: 12.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767083000, SpanDuration: 6.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767086000, SpanDuration: 3.0ms
------SpanID: 634c9135c5d04c22, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767081000, SpanDuration: 9.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767083000, SpanDuration: 6.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767086000, SpanDuration: 3.0ms
----SpanID: 06bf4f50614c28df, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988767077000, SpanDuration: 15.0ms
------SpanID: 634c9135c5d04c22, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767079000, SpanDuration: 12.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767083000, SpanDuration: 6.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767086000, SpanDuration: 3.0ms
------SpanID: 634c9135c5d04c22, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767081000, SpanDuration: 9.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767083000, SpanDuration: 6.0ms
--------SpanID: b82982723a2be384, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767086000, SpanDuration: 3.0ms
----SpanID: 5df8d9c148499f53, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767094000, SpanDuration: 18.0ms
------SpanID: 2df6372f5550eb58, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767098000, SpanDuration: 12.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767102000, SpanDuration: 6.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767104000, SpanDuration: 3.0ms
------SpanID: 2df6372f5550eb58, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767100000, SpanDuration: 9.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767102000, SpanDuration: 6.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767104000, SpanDuration: 3.0ms
----SpanID: 5df8d9c148499f53, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693988767096000, SpanDuration: 15.0ms
------SpanID: 2df6372f5550eb58, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693988767098000, SpanDuration: 12.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767102000, SpanDuration: 6.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767104000, SpanDuration: 3.0ms
------SpanID: 2df6372f5550eb58, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693988767100000, SpanDuration: 9.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767102000, SpanDuration: 6.0ms
--------SpanID: bfa131a7e170560b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767104000, SpanDuration: 3.0ms
----SpanID: f4d92431d62ca52a, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693988767113000, SpanDuration: 57.0ms
------SpanID: 268cb085e42b0007, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767119000, SpanDuration: 13.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767123000, SpanDuration: 7.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767125000, SpanDuration: 4.0ms
------SpanID: 268cb085e42b0007, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767121000, SpanDuration: 11.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767123000, SpanDuration: 7.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767125000, SpanDuration: 4.0ms
------SpanID: e6d605fb23bc9795, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767133000, SpanDuration: 10.0ms
------SpanID: e6d605fb23bc9795, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767135000, SpanDuration: 7.0ms
------SpanID: 9305ff28f608fe28, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767144000, SpanDuration: 14.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767149000, SpanDuration: 7.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767150000, SpanDuration: 5.0ms
------SpanID: 9305ff28f608fe28, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767145000, SpanDuration: 13.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767149000, SpanDuration: 7.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767150000, SpanDuration: 5.0ms
------SpanID: 30e24e6dc9204939, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693988767159000, SpanDuration: 9.0ms
------SpanID: 30e24e6dc9204939, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693988767162000, SpanDuration: 5.0ms
----SpanID: f4d92431d62ca52a, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693988767115000, SpanDuration: 54.0ms
------SpanID: 268cb085e42b0007, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767119000, SpanDuration: 13.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767123000, SpanDuration: 7.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767125000, SpanDuration: 4.0ms
------SpanID: 268cb085e42b0007, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767121000, SpanDuration: 11.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767123000, SpanDuration: 7.0ms
--------SpanID: 199bad12e02768c2, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767125000, SpanDuration: 4.0ms
------SpanID: e6d605fb23bc9795, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693988767133000, SpanDuration: 10.0ms
------SpanID: e6d605fb23bc9795, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693988767135000, SpanDuration: 7.0ms
------SpanID: 9305ff28f608fe28, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693988767144000, SpanDuration: 14.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767149000, SpanDuration: 7.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767150000, SpanDuration: 5.0ms
------SpanID: 9305ff28f608fe28, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693988767145000, SpanDuration: 13.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767149000, SpanDuration: 7.0ms
--------SpanID: 73d22ba70d204649, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767150000, SpanDuration: 5.0ms
------SpanID: 30e24e6dc9204939, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693988767159000, SpanDuration: 9.0ms
------SpanID: 30e24e6dc9204939, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693988767162000, SpanDuration: 5.0ms
----SpanID: 3dc15acbee3e1213, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767171000, SpanDuration: 7.0ms
----SpanID: 3dc15acbee3e1213, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767173000, SpanDuration: 5.0ms
--SpanID: 0b0be014cd882938, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767188000, SpanDuration: 8.0ms
--SpanID: 0b0be014cd882938, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767190000, SpanDuration: 3.0ms
--SpanID: e813865ffb8c1d1b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767197000, SpanDuration: 6.0ms
--SpanID: e813865ffb8c1d1b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767200000, SpanDuration: 3.0ms
--SpanID: 121e2f2daeaa2dc8, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693988767212000, SpanDuration: 98.0ms
----SpanID: dfe99a97e1b52278, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693988767216000, SpanDuration: 91.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767220000, SpanDuration: 6.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767222000, SpanDuration: 3.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767227000, SpanDuration: 6.0ms
------SpanID: a8710baeb0cfb763, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693988767229000, SpanDuration: 3.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693988767234000, SpanDuration: 12.0ms
------SpanID: 739bbf15160fd627, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693988767235000, SpanDuration: 10.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693988767246000, SpanDuration: 6.0ms
------SpanID: 14686d59755f208c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693988767248000, SpanDuration: 4.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693988767253000, SpanDuration: 24.0ms
------SpanID: dc9412241ee50696, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693988767271000, SpanDuration: 5.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767279000, SpanDuration: 7.0ms
------SpanID: 7a6bf39e894f545f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767282000, SpanDuration: 4.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693988767287000, SpanDuration: 17.0ms
------SpanID: 386a601b6c27f2a2, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693988767289000, SpanDuration: 15.0ms
----SpanID: dfe99a97e1b52278, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693988767218000, SpanDuration: 89.0ms
------SpanID: 0c7dbeee0b7c78eb, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693988767220000, SpanDuration: 6.0ms
