SpanID: b013688adfcc349e, SpanName: http:/travel/query, SpanKind: SERVER, Timestamp:1694586641612000, SpanDuration: 1437.108ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642635000, SpanDuration: 3.561ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
----SpanID: 95ab16cae2fbf5d6, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 35.0ms
------SpanID: 507ecbc1eb764dda, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 34.0ms
----SpanID: 95ab16cae2fbf5d6, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694586642685000, SpanDuration: 25.24ms
------SpanID: 507ecbc1eb764dda, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 34.0ms
----SpanID: 58c033ba7c308c83, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 23.0ms
------SpanID: 523c5ca3f18aa80d, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 22.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 10.0ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586642724000, SpanDuration: 6.306ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
----SpanID: 58c033ba7c308c83, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642716000, SpanDuration: 19.357ms
------SpanID: 523c5ca3f18aa80d, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 22.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 10.0ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586642724000, SpanDuration: 6.306ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
----SpanID: a6a1cce59eb6a891, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 160.0ms
------SpanID: cf9b95f70b41ff98, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 159.0ms
----SpanID: a6a1cce59eb6a891, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694586642815000, SpanDuration: 84.449ms
------SpanID: cf9b95f70b41ff98, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 159.0ms
--SpanID: 847cebac1e2415b2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642912000, SpanDuration: 18.0ms
----SpanID: 6aed8958959dc75a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642912000, SpanDuration: 17.0ms
----SpanID: 5dcf9c745696c60a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 12.0ms
------SpanID: 94aa56947c33b493, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 11.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 7.0ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642920000, SpanDuration: 4.606ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
----SpanID: 5dcf9c745696c60a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642917000, SpanDuration: 10.461ms
------SpanID: 94aa56947c33b493, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 11.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 7.0ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642920000, SpanDuration: 4.606ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
--SpanID: 847cebac1e2415b2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642913000, SpanDuration: 15.812ms
----SpanID: 6aed8958959dc75a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642912000, SpanDuration: 17.0ms
----SpanID: 5dcf9c745696c60a, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 12.0ms
------SpanID: 94aa56947c33b493, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 11.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 7.0ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642920000, SpanDuration: 4.606ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
----SpanID: 5dcf9c745696c60a, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642917000, SpanDuration: 10.461ms
------SpanID: 94aa56947c33b493, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642916000, SpanDuration: 11.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 7.0ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
------SpanID: db9cdac3c00bf9ce, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642920000, SpanDuration: 4.606ms
--------SpanID: cab8c8f031c72c60, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642919000, SpanDuration: 6.0ms
--SpanID: 45dd01c683b64c91, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642930000, SpanDuration: 17.0ms
----SpanID: 5e76b95cfb68b7e3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642931000, SpanDuration: 16.0ms
----SpanID: 9c045908c9656c66, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 9f2bab064890c0a9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642938000, SpanDuration: 3.945ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
----SpanID: 9c045908c9656c66, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642935000, SpanDuration: 10.002ms
------SpanID: 9f2bab064890c0a9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642938000, SpanDuration: 3.945ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--SpanID: 45dd01c683b64c91, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642931000, SpanDuration: 15.437ms
----SpanID: 5e76b95cfb68b7e3, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642931000, SpanDuration: 16.0ms
----SpanID: 9c045908c9656c66, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 9f2bab064890c0a9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642938000, SpanDuration: 3.945ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
----SpanID: 9c045908c9656c66, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642935000, SpanDuration: 10.002ms
------SpanID: 9f2bab064890c0a9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642934000, SpanDuration: 11.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
------SpanID: 2e784930b3bbcd36, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642938000, SpanDuration: 3.945ms
--------SpanID: c6b84181f83637da, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642937000, SpanDuration: 6.0ms
--SpanID: 0109662f8816d413, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642948000, SpanDuration: 85.0ms
----SpanID: 9a0e6cede1e59975, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642948000, SpanDuration: 84.0ms
----SpanID: 7d22000cf4a251f2, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 23.0ms
------SpanID: 8021a7bd92827e8a, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 22.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642963000, SpanDuration: 4.86ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
----SpanID: 7d22000cf4a251f2, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642955000, SpanDuration: 19.603ms
------SpanID: 8021a7bd92827e8a, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 22.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642963000, SpanDuration: 4.86ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
----SpanID: 6e6b14c6242ade4f, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 25.0ms
------SpanID: ba77495a132e6c6c, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 13.0ms
----SpanID: 6e6b14c6242ade4f, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694586642985000, SpanDuration: 9.99ms
------SpanID: ba77495a132e6c6c, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 13.0ms
----SpanID: 269b9ba0e44e8b60, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 17.0ms
------SpanID: 5828e75315c5c2b9, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 16.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586643009000, SpanDuration: 6.763ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
----SpanID: 269b9ba0e44e8b60, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1694586643004000, SpanDuration: 14.212ms
------SpanID: 5828e75315c5c2b9, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 16.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586643009000, SpanDuration: 6.763ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
----SpanID: 50e2db8ca464ea7e, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 10.0ms
------SpanID: 20156957fa28148c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 9.0ms
----SpanID: 50e2db8ca464ea7e, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694586643022000, SpanDuration: 7.017ms
------SpanID: 20156957fa28148c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 9.0ms
--SpanID: 0109662f8816d413, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694586642950000, SpanDuration: 81.867ms
----SpanID: 9a0e6cede1e59975, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642948000, SpanDuration: 84.0ms
----SpanID: 7d22000cf4a251f2, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 23.0ms
------SpanID: 8021a7bd92827e8a, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 22.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642963000, SpanDuration: 4.86ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
----SpanID: 7d22000cf4a251f2, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642955000, SpanDuration: 19.603ms
------SpanID: 8021a7bd92827e8a, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642953000, SpanDuration: 22.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
------SpanID: 89cc50fbe48ad524, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642963000, SpanDuration: 4.86ms
--------SpanID: 92b3edb5495ae5df, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642962000, SpanDuration: 7.0ms
----SpanID: 6e6b14c6242ade4f, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 25.0ms
------SpanID: ba77495a132e6c6c, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 13.0ms
----SpanID: 6e6b14c6242ade4f, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694586642985000, SpanDuration: 9.99ms
------SpanID: ba77495a132e6c6c, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642977000, SpanDuration: 13.0ms
----SpanID: 269b9ba0e44e8b60, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 17.0ms
------SpanID: 5828e75315c5c2b9, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 16.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586643009000, SpanDuration: 6.763ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
----SpanID: 269b9ba0e44e8b60, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1694586643004000, SpanDuration: 14.212ms
------SpanID: 5828e75315c5c2b9, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586643003000, SpanDuration: 16.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
------SpanID: 079524dd1957cb91, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586643009000, SpanDuration: 6.763ms
--------SpanID: c0272ec649e5e1d1, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643008000, SpanDuration: 9.0ms
----SpanID: 50e2db8ca464ea7e, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 10.0ms
------SpanID: 20156957fa28148c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 9.0ms
----SpanID: 50e2db8ca464ea7e, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694586643022000, SpanDuration: 7.017ms
------SpanID: 20156957fa28148c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586643020000, SpanDuration: 9.0ms
--SpanID: 1d8ed2c5b0014adc, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643033000, SpanDuration: 9.0ms
----SpanID: 9b7c12e088009fd4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643033000, SpanDuration: 8.0ms
--SpanID: 1d8ed2c5b0014adc, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586643035000, SpanDuration: 5.631ms
----SpanID: 9b7c12e088009fd4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586643033000, SpanDuration: 8.0ms
==================================
SpanID: 776d5a93343b17d4, SpanName: http:/travel2/query, SpanKind: SERVER, Timestamp:1694586641612000, SpanDuration: 115.008ms
--SpanID: 170bacf9e822e9c2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641619000, SpanDuration: 24.0ms
----SpanID: f4ca56ac5c151f40, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641619000, SpanDuration: 24.0ms
----SpanID: 23800dd1383cd443, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 16.0ms
------SpanID: 39b205d8a1e49f16, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 15.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 8.0ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586641632000, SpanDuration: 5.154ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
----SpanID: 23800dd1383cd443, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586641628000, SpanDuration: 12.493ms
------SpanID: 39b205d8a1e49f16, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 15.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 8.0ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586641632000, SpanDuration: 5.154ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
--SpanID: 170bacf9e822e9c2, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586641623000, SpanDuration: 19.827ms
----SpanID: f4ca56ac5c151f40, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641619000, SpanDuration: 24.0ms
----SpanID: 23800dd1383cd443, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 16.0ms
------SpanID: 39b205d8a1e49f16, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 15.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 8.0ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586641632000, SpanDuration: 5.154ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
----SpanID: 23800dd1383cd443, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586641628000, SpanDuration: 12.493ms
------SpanID: 39b205d8a1e49f16, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586641625000, SpanDuration: 15.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 8.0ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
------SpanID: 95fb1d99fb150380, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586641632000, SpanDuration: 5.154ms
--------SpanID: be0ba8c980e57900, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586641630000, SpanDuration: 7.0ms
