SpanID: 53af54f31bbe1c41, SpanName: http:/click/clicktwice, SpanKind: SERVER, Timestamp:1693472316699000, SpanDuration: 2031.327ms
----------SpanID: 811c7c84fc068ff1, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316093000, SpanDuration: 6.0ms
----------SpanID: a68745d0261a4185, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316101000, SpanDuration: 106.0ms
------------SpanID: 88edb833dc35020f, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316120000, SpanDuration: 83.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 8.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316134000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316136000, SpanDuration: 3.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316141000, SpanDuration: 11.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316143000, SpanDuration: 8.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316153000, SpanDuration: 11.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316155000, SpanDuration: 7.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316165000, SpanDuration: 16.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316172000, SpanDuration: 6.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316182000, SpanDuration: 7.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316184000, SpanDuration: 5.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316190000, SpanDuration: 10.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316192000, SpanDuration: 6.0ms
------------SpanID: 88edb833dc35020f, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693472316122000, SpanDuration: 80.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 8.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316134000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316136000, SpanDuration: 3.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316141000, SpanDuration: 11.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316143000, SpanDuration: 8.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316153000, SpanDuration: 11.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316155000, SpanDuration: 7.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316165000, SpanDuration: 16.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316172000, SpanDuration: 6.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316182000, SpanDuration: 7.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316184000, SpanDuration: 5.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316190000, SpanDuration: 10.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316192000, SpanDuration: 6.0ms
----------SpanID: a68745d0261a4185, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693472316117000, SpanDuration: 88.0ms
------------SpanID: 88edb833dc35020f, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693472316120000, SpanDuration: 83.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 8.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316134000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316136000, SpanDuration: 3.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316141000, SpanDuration: 11.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316143000, SpanDuration: 8.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316153000, SpanDuration: 11.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316155000, SpanDuration: 7.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316165000, SpanDuration: 16.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316172000, SpanDuration: 6.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316182000, SpanDuration: 7.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316184000, SpanDuration: 5.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316190000, SpanDuration: 10.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316192000, SpanDuration: 6.0ms
------------SpanID: 88edb833dc35020f, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693472316122000, SpanDuration: 80.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316126000, SpanDuration: 8.0ms
--------------SpanID: b8c58d287e03fb0c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316128000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1693472316134000, SpanDuration: 5.0ms
--------------SpanID: be2cbbd34616d8d9, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1693472316136000, SpanDuration: 3.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316141000, SpanDuration: 11.0ms
--------------SpanID: a1c0e67cd00355de, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316143000, SpanDuration: 8.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316153000, SpanDuration: 11.0ms
--------------SpanID: d015bb50cc4128fe, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316155000, SpanDuration: 7.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1693472316165000, SpanDuration: 16.0ms
--------------SpanID: 4d90703e0b4b4393, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1693472316172000, SpanDuration: 6.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316182000, SpanDuration: 7.0ms
--------------SpanID: e7e9af2bb163c865, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316184000, SpanDuration: 5.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316190000, SpanDuration: 10.0ms
--------------SpanID: 1180ecb257e49d7b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316192000, SpanDuration: 6.0ms
----------SpanID: b79a45273043b5ec, SpanName: http:/order/calculate, SpanKind: CLIENT, Timestamp:1693472316208000, SpanDuration: 9.0ms
----------SpanID: b79a45273043b5ec, SpanName: http:/order/calculate, SpanKind: SERVER, Timestamp:1693472316210000, SpanDuration: 7.0ms
----------SpanID: f8a3883c61780ed6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316218000, SpanDuration: 22.0ms
------------SpanID: 82378167405ddd44, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 14.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316228000, SpanDuration: 8.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316232000, SpanDuration: 4.0ms
------------SpanID: 82378167405ddd44, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316226000, SpanDuration: 12.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316228000, SpanDuration: 8.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316232000, SpanDuration: 4.0ms
----------SpanID: f8a3883c61780ed6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316221000, SpanDuration: 19.0ms
------------SpanID: 82378167405ddd44, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316224000, SpanDuration: 14.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316228000, SpanDuration: 8.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316232000, SpanDuration: 4.0ms
------------SpanID: 82378167405ddd44, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316226000, SpanDuration: 12.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316228000, SpanDuration: 8.0ms
--------------SpanID: d8b95b8f9723ffe0, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316232000, SpanDuration: 4.0ms
----------SpanID: 5c6222784af7aee0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316242000, SpanDuration: 23.0ms
------------SpanID: 811223a5992c5de3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316247000, SpanDuration: 16.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316255000, SpanDuration: 6.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
------------SpanID: 811223a5992c5de3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316250000, SpanDuration: 12.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316255000, SpanDuration: 6.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
----------SpanID: 5c6222784af7aee0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316244000, SpanDuration: 20.0ms
------------SpanID: 811223a5992c5de3, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316247000, SpanDuration: 16.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316255000, SpanDuration: 6.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
------------SpanID: 811223a5992c5de3, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316250000, SpanDuration: 12.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316255000, SpanDuration: 6.0ms
--------------SpanID: 80120a43b3ec371a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316256000, SpanDuration: 4.0ms
----------SpanID: f84d4078787988fe, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316266000, SpanDuration: 22.0ms
------------SpanID: 0387e6459e1969a4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316270000, SpanDuration: 16.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316277000, SpanDuration: 7.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316280000, SpanDuration: 4.0ms
------------SpanID: 0387e6459e1969a4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316275000, SpanDuration: 10.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316277000, SpanDuration: 7.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316280000, SpanDuration: 4.0ms
----------SpanID: f84d4078787988fe, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316268000, SpanDuration: 20.0ms
------------SpanID: 0387e6459e1969a4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316270000, SpanDuration: 16.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316277000, SpanDuration: 7.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316280000, SpanDuration: 4.0ms
------------SpanID: 0387e6459e1969a4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316275000, SpanDuration: 10.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316277000, SpanDuration: 7.0ms
--------------SpanID: 7788f3e0f2140c41, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316280000, SpanDuration: 4.0ms
----------SpanID: 0159203f31df27e0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316289000, SpanDuration: 44.0ms
------------SpanID: c89a6c38e3b79360, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316306000, SpanDuration: 25.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316323000, SpanDuration: 6.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316326000, SpanDuration: 3.0ms
------------SpanID: c89a6c38e3b79360, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316322000, SpanDuration: 9.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316323000, SpanDuration: 6.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316326000, SpanDuration: 3.0ms
----------SpanID: 0159203f31df27e0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316304000, SpanDuration: 29.0ms
------------SpanID: c89a6c38e3b79360, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316306000, SpanDuration: 25.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316323000, SpanDuration: 6.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316326000, SpanDuration: 3.0ms
------------SpanID: c89a6c38e3b79360, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316322000, SpanDuration: 9.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316323000, SpanDuration: 6.0ms
--------------SpanID: 9b3c0793c03f5fc9, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316326000, SpanDuration: 3.0ms
----------SpanID: fac6a559bb0b43ae, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693472316335000, SpanDuration: 89.0ms
------------SpanID: 9071d00e31f4afc0, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316344000, SpanDuration: 14.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316349000, SpanDuration: 6.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316351000, SpanDuration: 4.0ms
------------SpanID: 9071d00e31f4afc0, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316346000, SpanDuration: 12.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316349000, SpanDuration: 6.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316351000, SpanDuration: 4.0ms
------------SpanID: a59b42544aa957ef, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693472316360000, SpanDuration: 12.0ms
------------SpanID: a59b42544aa957ef, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693472316361000, SpanDuration: 6.0ms
------------SpanID: 5d7f149128c112bd, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316372000, SpanDuration: 28.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 10.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316389000, SpanDuration: 7.0ms
------------SpanID: 5d7f149128c112bd, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316378000, SpanDuration: 21.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 10.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316389000, SpanDuration: 7.0ms
------------SpanID: 3b954909cd59b4cd, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693472316401000, SpanDuration: 15.0ms
------------SpanID: 3b954909cd59b4cd, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693472316403000, SpanDuration: 12.0ms
----------SpanID: fac6a559bb0b43ae, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693472316339000, SpanDuration: 82.0ms
------------SpanID: 9071d00e31f4afc0, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316344000, SpanDuration: 14.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316349000, SpanDuration: 6.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316351000, SpanDuration: 4.0ms
------------SpanID: 9071d00e31f4afc0, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316346000, SpanDuration: 12.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693472316349000, SpanDuration: 6.0ms
--------------SpanID: 4178d52a84603958, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693472316351000, SpanDuration: 4.0ms
------------SpanID: a59b42544aa957ef, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693472316360000, SpanDuration: 12.0ms
------------SpanID: a59b42544aa957ef, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693472316361000, SpanDuration: 6.0ms
------------SpanID: 5d7f149128c112bd, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1693472316372000, SpanDuration: 28.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 10.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316389000, SpanDuration: 7.0ms
------------SpanID: 5d7f149128c112bd, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1693472316378000, SpanDuration: 21.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693472316387000, SpanDuration: 10.0ms
--------------SpanID: 66c700c0f280e113, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693472316389000, SpanDuration: 7.0ms
------------SpanID: 3b954909cd59b4cd, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693472316401000, SpanDuration: 15.0ms
------------SpanID: 3b954909cd59b4cd, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693472316403000, SpanDuration: 12.0ms
----------SpanID: bac046ace66036fd, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316425000, SpanDuration: 20.0ms
------------SpanID: 68fe102d977483b1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316430000, SpanDuration: 13.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316434000, SpanDuration: 7.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316436000, SpanDuration: 5.0ms
------------SpanID: 68fe102d977483b1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316432000, SpanDuration: 11.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316434000, SpanDuration: 7.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316436000, SpanDuration: 5.0ms
----------SpanID: bac046ace66036fd, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316427000, SpanDuration: 18.0ms
------------SpanID: 68fe102d977483b1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316430000, SpanDuration: 13.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316434000, SpanDuration: 7.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316436000, SpanDuration: 5.0ms
------------SpanID: 68fe102d977483b1, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316432000, SpanDuration: 11.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316434000, SpanDuration: 7.0ms
--------------SpanID: 97764b179c8c1c0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316436000, SpanDuration: 5.0ms
----------SpanID: cac82eb82faa3653, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316446000, SpanDuration: 30.0ms
------------SpanID: 37618bb2737fd052, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316452000, SpanDuration: 19.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316459000, SpanDuration: 9.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316463000, SpanDuration: 5.0ms
------------SpanID: 37618bb2737fd052, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316455000, SpanDuration: 14.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316459000, SpanDuration: 9.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316463000, SpanDuration: 5.0ms
----------SpanID: cac82eb82faa3653, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693472316450000, SpanDuration: 22.0ms
------------SpanID: 37618bb2737fd052, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693472316452000, SpanDuration: 19.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693472316459000, SpanDuration: 9.0ms
--------------SpanID: df7fafd043b64d2e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693472316463000, SpanDuration: 5.0ms
------------SpanID: 37618bb2737fd052, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693472316455000, SpanDuration: 14.0ms
